,9704031022_R06C01,9704031022_R03C02,9769100165_R02C01,9769100107_R02C02,9769100165_R01C02,9721367080_R06C01,9704031022_R02C01,9721367080_R05C01,6929793133_R06C01,6929793133_R05C01,5773184018_R02C01,5773184018_R03C01,6929793134_R01C01,6929793134_R05C01,9704031016_R03C02,9704031022_R03C01,9704031036_R04C01,9769100151_R06C02,9704031036_R02C01,9769100124_R06C01,9769100042_R02C02,9769100025_R06C02,9769100025_R01C01,9769100107_R01C01,9769100151_R05C02,9769100151_R05C01,9769100151_R02C01,9769100165_R05C01,9721367080_R03C02,9769100165_R06C01,6929793133_R02C02,6929793133_R01C02,9769100134_R03C01,9769100151_R02C02,9769100165_R06C02,9704031036_R06C02,9721367078_R06C02,9704031036_R03C02,9721367080_R04C01,9769100107_R06C02,6929793133_R04C01,6929793133_R03C01,6929793133_R04C02,6929793133_R06C02,6929793133_R05C02,9721367078_R03C01,9704031022_R05C01,9704031022_R04C01,9769100151_R03C02,9721367080_R01C02,9704031036_R04C02,5998789035_R05C01,5773184018_R01C02,9704031036_R05C01,9704031036_R01C02,5998789035_R04C02,5773184018_R05C02,6929793134_R04C01,6929793134_R03C01,5773184018_R02C02,5773184018_R04C01,6929793133_R03C02,9704031016_R02C02,9704031022_R05C02,9769100107_R05C01,9769100134_R02C01,5773184018_R06C01,5773184018_R01C01,9721367080_R05C02,9704031036_R02C02,6929793133_R02C01,6929793133_R01C01,9721367080_R02C02,9769100165_R04C01,6929793134_R02C01,6929793134_R06C01,9704031016_R01C01,9704031036_R05C02,9704031036_R03C01,9704031036_R06C01
cg16198571,0.018493090024675033,0.01626093271363335,0.020965891145791223,0.020189033002604554,0.018351194867444263,0.016845274346408205,0.015418527982986326,0.01631452069565129,0.007067272573334227,0.009488524665102574,0.014374585867109017,0.013817062335008796,0.012638091984120312,0.011533538321987806,0.01613296280052189,0.018843700259920056,0.016692163916690754,0.01491358107728914,0.019645885891810638,0.024966576569331562,0.02806485189370309,0.018897914736312464,0.021951122318658815,0.020210587876723463,0.017114344290958927,0.016786407886045497,0.016137657374237297,0.01821250187721779,0.023370512022917084,0.017717149019835954,0.013456550066069979,0.01294523034665876,0.016057434059640774,0.0166777212933178,0.015537969551711352,0.013042492985151284,0.015257454675354793,0.011355498002964039,0.017056632860437113,0.01694500516454171,0.014599818576093425,0.012182412231030103,0.014166483045330185,0.008426064001311831,0.013913055218757795,0.01341316579891782,0.015800384061221986,0.017237226562500485,0.01647482899555328,0.016557662250705533,0.013830181847466023,0.013470912262075882,0.012916218337829449,0.014405629968304488,0.014446376289932018,0.016919604659712963,0.010033392171390492,0.011698163429953744,0.012014188879066712,0.012277549505587541,0.016799071010832306,0.012424049442024071,0.016503396533792965,0.015270347499204525,0.01814990455862035,0.016689245421146408,0.006538424003027078,0.015703691430775036,0.017075473184547874,0.014542813683405298,0.01417607638477016,0.012997313750056583,0.014730198190135445,0.0173942712388691,0.013126120408824467,0.6002751568030794,0.008617558566142831,0.015791593502714592,0.011854318479795204,0.015044339408620681
cg13928257,0.04261927659803154,0.029216591329495778,0.030326216950277467,0.03197657661451558,0.035472972593633544,0.024318209535696172,0.025553082362514006,0.026505647218867504,0.0126696353300334,0.01960970146944497,0.022187771742894397,0.030653231351373184,0.02133218651154831,0.02104881473029939,0.03354714896533192,0.034402404978215215,0.0262671678162945,0.03186336862307807,0.026453761444424326,0.023614019599673335,0.03388328114635875,0.02226895690832053,0.030905546534421707,0.02731414257836565,0.026466260638661192,0.029949470994115636,0.028294039946976452,0.02652352268040015,0.026898647142079943,0.02231700563878499,0.02005629886040676,0.022020538823885844,0.02636105829463543,0.02813359525353712,0.03311476075492467,0.027049027020306704,0.01977155064995471,0.023355241208007218,0.02680556109605201,0.024104228910294918,0.02048113533359172,0.021483881336086502,0.020143282690654834,0.015114712511178349,0.022346596589708445,0.023388494007735457,0.03463791063271471,0.03497154667892988,0.030644351467732058,0.03820281135805896,0.024355927663143026,0.01617367342261,0.025880990918966312,0.02323527205785134,0.019177804116488187,0.02375537616641881,0.016420399758010358,0.024498178475197998,0.025600154730679184,0.029752397395354443,0.021717919034943106,0.02183209093169602,0.02774406275561532,0.02031199271702941,0.026733235751034076,0.02470638777008864,0.012546998397147324,0.033729786244882695,0.024617044214838346,0.023241522543986287,0.025447766640022188,0.028896726139591416,0.03244886354576253,0.023294762733032503,0.023809892467457343,0.5988652083816127,0.017398790432476153,0.027293869967853684,0.018657168365394283,0.021645636434046694
cg10731192,0.015206880213544889,0.015334561191108471,0.014450115344501163,0.011679284115679613,0.013643326117444343,0.014089637285823834,0.013845671792626725,0.012852354263243077,0.009463535713140412,0.016428330462080375,0.017430939097448857,0.025101487772728855,0.015729420561541047,0.02050687461769557,0.01305411028890015,0.012084866133672278,0.010618761141955825,0.012058217785387978,0.009310560253082944,0.01267527946174346,0.016580265997640592,0.013060414467093951,0.01912815605524079,0.012085799124758935,0.016065965477866876,0.012080972957954652,0.013371216930185904,0.013782646948143495,0.011177561196546313,0.017617634331372086,0.015147187656863476,0.012014614260576744,0.013294070910412672,0.009906598832360322,0.012992116088613054,0.009844229888866832,0.011116675198970761,0.011875860543691007,0.01289812231930612,0.010420572869119054,0.0183807850717289,0.012139884169879276,0.016330121275460137,0.007108834408567395,0.019755026329165135,0.009614690875615459,0.01315941769883634,0.012876520531540585,0.012697819602171985,0.01324636959470834,0.010717727214560812,0.018600261564653265,0.018015972030119485,0.011255450601335414,0.011686714019161253,0.016002169567783085,0.019343870545219726,0.014789828808177143,0.013985278351538828,0.014761543898964892,0.016564796195525165,0.016304046084460344,0.012691939257741446,0.013246410414417962,0.0117109992373912,0.012073932433239787,0.006873042994856924,0.02274816167745193,0.010872374921579586,0.012807408804653704,0.01932245527333526,0.015368656481586179,0.011601290144143597,0.013863880655705825,0.013573269979034863,0.13786268727978607,0.006573586032057626,0.011110242069504093,0.010873339522561715,0.011507895340628524
cg00631609,0.013976059574036337,0.01359204927345831,0.01453532320875962,0.014131152383369544,0.01426844808239775,0.013733891385387147,0.011839238392518832,0.012536922560017842,0.00879778057249015,0.013230455740904947,0.016773652594742634,0.016154864135731757,0.014334937402555566,0.013754289575546105,0.01299528023154674,0.01257533602313279,0.011299819627529557,0.010614915461936528,0.008996404539015426,0.018030186870144873,0.01857310866630653,0.012082407412678934,0.016724852232324346,0.011974386412893612,0.010429615188962293,0.011773674880639113,0.015331821779124774,0.015907687924305504,0.015059803258692411,0.012988960323225843,0.01424769437156297,0.01560658260478011,0.013166438992090296,0.01282812732300798,0.010287972670565679,0.011098927820684423,0.011223170912797493,0.011157536229603747,0.012559492208343327,0.011354160336405333,0.014427019774958938,0.013890407804852945,0.015419393720328776,0.0077751373857651365,0.024549532191509016,0.010500578371983099,0.013418267466609875,0.012134120864599533,0.01132945626185109,0.013517205120384526,0.011231329042616792,0.01460828969542594,0.016856298093905715,0.009623337795470747,0.010421827294602943,0.015511435571864721,0.009366438884637996,0.014956117925782627,0.012086738136565443,0.016118232499641304,0.013573160799851915,0.012513737357667984,0.012230098601158867,0.01088348484252161,0.015626379782134294,0.013313137744607559,0.0066162641925938005,0.017351265180436636,0.012259053390707245,0.012116671054942109,0.016461988233953718,0.017051573411996944,0.011865830821042525,0.014361933156854696,0.012635720755611136,0.11396115933653063,0.006203771136408674,0.010981697752202787,0.011177503006061714,0.01218167173312461
cg06400595,0.015103954719124025,0.0137749175137453,0.018618562815747863,0.016699832955196493,0.01864517175962117,0.015340388774657503,0.015646392045217183,0.01662016880221985,0.010669883982542889,0.018480275193546298,0.019665293934297508,0.021572396845038578,0.022258702334651718,0.021589719944610914,0.015194153421136532,0.01764407046913824,0.014801533915154406,0.011573613017389149,0.01288685955148169,0.016034489384451907,0.01939144151869779,0.015555651265255616,0.017100657096525848,0.012463196056758044,0.013748463474664956,0.017243197883603026,0.018100560986173905,0.021153648861245378,0.01501440508633518,0.02092260582419744,0.017781078769980183,0.017901109414055018,0.5277360893418002,0.47535983539310883,0.018045468401584278,0.012826404408307875,0.012917829717002055,0.016031167819065162,0.014529058886970191,0.015004163362241122,0.016946977686163264,0.017071969977356556,0.01797064288303061,0.4533923905473149,0.43258988174606655,0.01497633723091323,0.014116561876695941,0.016660383594296488,0.014307859098990967,0.01687581569176185,0.014168645712872479,0.01846638925833347,0.023300261662274998,0.012673413138707486,0.01456489758172321,0.026346122874262735,0.013176434104737698,0.020069149267947825,0.015592256157443798,0.022763930855757005,0.023467969463447147,0.017148229491068947,0.014884843857267144,0.016500628822676718,0.01739373164017677,0.014505479194331022,0.009431167208878566,0.027267311575414097,0.017689630907555126,0.016913686941787874,0.021818532901539223,0.016795554751142805,0.01459163838574539,0.0191782851763716,0.018119954791950537,0.012408957472875863,0.00855644739357709,0.012483011019948429,0.013905879330033791,0.016190206455509597
cg21860679,0.020759119179741176,0.0105854952730427,0.0103860974061959,0.010576878885034582,0.009733473039023562,0.009085713869118503,0.008170507030622408,0.008571153457955484,0.006561667970025796,0.011968679900889397,0.031663384038466434,0.011877427783117766,0.012949653229023686,0.01143179946103765,0.009416179826464628,0.009649557106988008,0.008049350526425036,0.00839319644513444,0.007786778871135183,0.008932362126711958,0.02449203645139553,0.007627056275712495,0.009420419010728218,0.00869662292386141,0.00885126492227224,0.019681873489624163,0.13650825128833494,0.14694261820510512,0.00902338945840823,0.009217658935367606,0.009748044316141824,0.011602113025722598,0.33492925548341823,0.17565339755156809,0.008838062423951555,0.0075900703595089564,0.009911453945489054,0.01683505022998908,0.009028526138285222,0.008471093515225486,0.011505979924075142,0.010556280403952442,0.012290858937217375,0.006530058928097176,0.011972820462506873,0.010812397949900304,0.009667473039632685,0.011340807505635783,0.008831461826089407,0.009266648725089125,0.0076257448017466095,0.016733762229676187,0.01159923110309814,0.008020220748872195,0.008158864746571579,0.04121933814340717,0.011325499467341573,0.010743204911571316,0.010193310983337742,0.014463244932934965,0.011806529991923094,0.010774443824277778,0.009726602403014706,0.008862482170099094,0.008924808272918767,0.009354105359983924,0.006425390430997778,0.01310584464357983,0.008544884118001028,0.008803637259923749,0.01181521862114191,0.014626854636607093,0.009285582267591536,0.009152573167092549,0.019728658824188443,0.009673268312312881,0.00496772964179153,0.009441624493691696,0.007763059113661216,0.009005535337219182
cg11868916,0.01911707632024753,0.020962051594791174,0.023796022536837106,0.023179549624957482,0.017862420235956963,0.016076134819670525,0.020837307566120955,0.017757773995398914,0.011817384661843296,0.013570626929720449,0.020385897121067306,0.019300792973627648,0.01619496481795634,0.014523072758260787,0.023699843888311527,0.019547079669097273,0.0174508186401399,0.018052201912629937,0.014095038813203531,0.04662671253227986,0.03538811158587098,0.027324717914640816,0.03613137405763051,0.01724921163204221,0.017069511233120935,0.01650858510981904,0.022125837035271833,0.021092014086182678,0.017903623170982104,0.02434082919965944,0.014731530173274745,0.015560677635177331,0.511867132587595,0.2997357566406044,0.020608387462815375,0.01614114613908791,0.021001823508298295,0.01689648758802162,0.01819640006843358,0.0180018661021345,0.015197994205317101,0.01587518238101988,0.01678200403457995,0.009223813540323412,0.015461188982876788,0.014759897403331158,0.018313603034473557,0.022108402707816294,0.017819975257277527,0.019494093627378545,0.016205836965268797,0.016854623012433262,0.021363978846336368,0.025284179141380453,0.02007581604053076,0.018125985051629226,0.011210375584334416,0.01801236408586655,0.019568187667306048,0.01737522988346408,0.02086875767825655,0.01450869514732123,0.019633971654961592,0.019254283356572432,0.016634555383458004,0.018366713057298967,0.014360979885249939,0.01959196493935656,0.01900541112503854,0.017909351783039974,0.014548246878051,0.01554807055396901,0.01935415032914384,0.023658223846213515,0.013329207688089706,0.00966592797694662,0.019506559520798567,0.014031232887171114,0.017489956430254226,0.019459510449745126
cg20151670,0.023517720433093237,0.018883851494357583,0.02716908139956285,0.022921373131819467,0.024397335416912486,0.021879713115521494,0.02059381886484435,0.020173737396493523,0.010235567822276716,0.01654133830054591,0.019805346458904964,0.01642779971785739,0.016779665541271485,0.016826241544119616,0.022728943461593702,0.03379539255960077,0.021552398405018356,0.02156618674418047,0.021005225166999302,0.05343118705344128,0.03558404602607187,0.029917219262800502,0.02980937954544596,0.033357521041387936,0.02247918617089616,0.02340289489559302,0.027331404678706952,0.02891076161521424,0.02190151892744661,0.02241041987478207,0.017826170974981154,0.021735302198536338,0.23003658273164848,0.15962770343612026,0.019588022543241233,0.015269819608511552,0.020713396691281763,0.02196469466844671,0.0226194236098512,0.02481524261857294,0.024345971706829506,0.07637774383736565,0.017389700049761748,0.01103872730737102,0.020351953787642034,0.024706425601221663,0.023246373402627557,0.022551226241460675,0.02246884151359147,0.03017504355894253,0.020701526900004902,0.067169297230045,0.017634358489265645,0.017512915868363774,0.0210856480262216,0.021146892446232548,0.01287702057129082,0.017981155431705413,0.01582012030103686,0.02591483131712445,0.02029002227950102,0.016065413480835514,0.020176728286714393,0.020046671642934263,0.02473898072532116,0.021555961230857422,0.009808002546323328,0.02076018945298477,0.017613703200706973,0.01918696115854084,0.017020080883990863,0.015282879159003932,0.01920980647566236,0.022488350364342772,0.018495590458356644,0.009403551237201943,0.014550259934275398,0.02094761687697156,0.020572627613615165,0.020004373861937746
cg26459430,0.014465695669632544,0.02001838536524828,0.017629826047566632,0.0161589653263439,0.017997596102741344,0.015080408754002801,0.015798559839773376,0.01320291335425626,0.00979676063882379,0.0171165418957509,0.015642084062536664,0.015468201366212802,0.01493004754211297,0.015608114215706985,0.019469034041013966,0.017615146021183792,0.013199287248665785,0.014553696940269065,0.01776242517846193,0.036725301555865446,0.03367887427248422,0.019922866467169755,0.03389093625510971,0.014340246935136119,0.013553809498227102,0.01274516890331569,0.015163073142792383,0.015512800973135394,0.014165414990891335,0.01361595079844849,0.017617093492321226,0.019769207387309477,0.2755281261214322,0.29457154282217984,0.016237384676340626,0.01303942809468254,0.01272781008482328,0.014584010955029397,0.015288614403237814,0.016490214356565506,0.014705260230000908,0.013689376610159617,0.015538495430159878,0.00884638720664796,0.01610305186228204,0.014706753695091394,0.019006353441660566,0.014549069841488755,0.015292869927867101,0.013855082309370475,0.01426906139767909,0.01662067143461581,0.018906859311823624,0.01519098660565385,0.015309807304347074,0.01870405412111456,0.010924713254542908,0.11585221085055196,0.12920752522945303,0.015011203859132032,0.015095865300323625,0.014888550795130476,0.018911842876018197,0.013021377961981545,0.013905021851198657,0.016595487847845057,0.008000613262203833,0.019850836206108283,0.013376830324583106,0.015595906619945166,0.019308719668331177,0.014221563229443528,0.015142969718356438,0.014852014430900885,0.014485104821479923,0.008681273421227896,0.011069638021441335,0.013440406168150225,0.015550870901220669,0.013867652692770346
cg06659057,0.023577259490378043,0.024143617460966795,0.022307347137018863,0.02264605026457245,0.026541917777017462,0.022770054697943368,0.025785695399995298,0.025133675057794434,0.016057184461901245,0.023683797902685214,0.0221778742903662,0.024164022866640586,0.022250720455270087,0.020037503439643504,0.05017806601510727,0.04242755599357162,0.019335613270894933,0.022294712898620676,0.01938228324119802,0.0314713529264639,0.032434785176934496,0.02777775643080034,0.029334803176964654,0.02348845439189878,0.020037932650089626,0.03859709426785457,0.08984440141698649,0.07780316791458058,0.0850603878056783,0.0562429097450963,0.02740363950284602,0.022955062933914545,0.5097614323913124,0.5381571880052758,0.08350384020131318,0.030806562377694215,0.09295485979576404,0.16662207044503394,0.021271962921485595,0.024805695102710468,0.021021178347918983,0.021719751205830962,0.024185298899137207,0.018629292025081935,0.02423808589384373,0.022442330724319753,0.021935180628319506,0.022030170910968056,0.020419739276243035,0.03710373069705849,0.021913270881073706,0.038479593277816325,0.03979665419035967,0.03274772129916259,0.03256596388086191,0.06441846371489546,0.033802740774051605,0.022609450974957743,0.024220901173116587,0.03942880247691735,0.034851389439582506,0.09479057040977092,0.02535283822286812,0.022070401275056113,0.043113985319671914,0.0267046823914247,0.02350556585647275,0.028536714925766128,0.029491211227757927,0.024262107095968342,0.030109617600576614,0.024362476927755214,0.022275695732554963,0.02340652801067631,0.028345976020509246,0.01617944472422251,0.03629915782324616,0.031049973228978234,0.022534055267446056,0.021610871808551414
cg24776469,0.026156476242735666,0.023314125951141622,0.025875522619134835,0.02236422388933505,0.024656423580241064,0.025870289155318256,0.02213377586337678,0.025433838254187012,0.01323800875794046,0.018796486787042696,0.024255485156533006,0.021518214235099108,0.022968321230399037,0.026777441354753247,0.02415555834967377,0.025687621365669877,0.02191415288516983,0.024458850464912914,0.023329512397846044,0.02864368614156986,0.027895185842362953,0.03194990204902465,0.02580729888155739,0.027269028514371182,0.03006390984498321,0.028939919049964957,0.02179097777351118,0.02343479306517478,0.025543018362548943,0.021603566049724517,0.04108959826802311,0.022844339006230854,0.200699235447714,0.22937841923492677,0.028871061651140447,0.020653340875896046,0.02167114709070832,0.01757796050837454,0.02225948244673204,0.024695411802474088,0.022385824128830993,0.020769523069076992,0.018633305481990704,0.010825388438117828,0.02098412437170127,0.022430626428669026,0.019248258537177432,0.02720480235901491,0.02516402288339748,0.047954038405946406,0.024702102205042185,0.018637576612954253,0.01611055888318109,0.019617663590823228,0.0186977654911378,0.019965881227922658,0.015847753965838405,0.022452151097061054,0.017404454018350238,0.018193727172206468,0.021534305410738034,0.020009804196370808,0.02345632416241848,0.02467985251948326,0.025577537516057562,0.02568655082915274,0.008390662187435385,0.019417883207422867,0.021299676081236264,0.023373604390936272,0.019288648471061688,0.022477570758734834,0.022129832682576202,0.024811642873037467,0.020115120352525193,0.01083873488682674,0.014136872767867344,0.022071451010036023,0.027037913840212438,0.025333837334312072
cg16059596,0.020495553540073194,0.020884107149931285,0.02588620365452735,0.018092435508285445,0.02345896544212714,0.020952905360366276,0.01622842810603738,0.01662695195588619,0.012278829777337331,0.01905724578981361,0.022109688844140645,0.021027404421771326,0.030611752013219584,0.023004692625133077,0.01729433447606588,0.018102333629094587,0.01659548102319301,0.019146584658566237,0.015199239114966618,0.04397743007478217,0.022236717971288233,0.01538360494759989,0.017556035961034014,0.020210768712679003,0.014554960091963543,0.035376629966043106,0.060936326389737616,0.06068763104653024,0.017313235421959686,0.018812289566945885,0.02919794088730822,0.02290394697345997,0.5095729244095455,0.32243362198153774,0.018390529216265182,0.014111073965472126,0.019272091228866264,0.017349071224441792,0.4439559601912269,0.07134822338322462,0.021005463324442395,0.020779779311893905,0.022848970555258294,0.01190248790490749,0.027496047392300712,0.013426062536913181,0.01841552006561626,0.014352970978761285,0.02665138088084249,0.015136198385486818,0.014600444278443253,0.024604538370564578,0.02096483189255509,0.01395615315176228,0.01591085082682547,0.057707430166439644,0.01372982130672308,0.01844384149480936,0.02231960772731618,0.1274247534144279,0.09655329058252025,0.027978159336931773,0.016550857635874473,0.01939353562414102,0.016788957835082205,0.01992026602967797,0.008682996168509382,0.024442519269943164,0.017535219179605894,0.01431444509253879,0.028425339564794778,0.022211899266732445,0.016527547192590766,0.019672718276985454,0.02610714182444713,0.012856704706520932,0.010269654077669237,0.018775581739805192,0.015211843306339965,0.017224076866942224
cg07180252,0.02101880946322682,0.019920566614197544,0.020961492272507373,0.023223005888932394,0.019471331369753136,0.020008470887060426,0.021474958638007708,0.020172047114674047,0.01191406429962463,0.017256157428226226,0.02259012247260576,0.020964876848843222,0.017059170704366175,0.015365070294612482,0.02188314390688992,0.024985725115067695,0.016431426496346054,0.0184157617458417,0.01836747724859733,0.06026686001411572,0.040139280294375225,0.03089039085818465,0.045749123064066706,0.01838983000795253,0.01772074152689277,0.018020033123937657,0.020858282264002898,0.021425671625815334,0.019612503633084772,0.022238056413544243,0.017350208872308197,0.01603352667685788,0.47481450746196585,0.032799188094182585,0.020736540999614517,0.018709162871621384,0.01821103812093805,0.019667208452093674,0.29791938800005613,0.031308827221564105,0.015419880079349461,0.015256224917834316,0.015085483230424189,0.01048314682176392,0.01632899962802207,0.01616343744136242,0.01985806769075116,0.02175873659580964,0.016909166280743848,0.018297566594188498,0.01488789713918904,0.01693782365287505,0.020242399386244107,0.018300654640808656,0.01870180321459261,0.020692090393989136,0.01681120336886928,0.015560558581179811,0.015684936629341825,0.039890489365783086,0.02770814029069092,0.01813425692668391,0.02178848703154275,0.021246603494736057,0.019295008965519146,0.022888010360507787,0.01648349252537407,0.023414165301987692,0.01825671435774578,0.017196136124937755,0.01717034941835915,0.01365845301761245,0.017332709445687117,0.02097225179626376,0.01756431127976895,0.010027106453267093,0.014918597134535591,0.0199247734387559,0.01948339845793317,0.01831389476004807
cg06845943,0.01553637326282715,0.01849628798355382,0.020081387594107287,0.017547627487804515,0.018196290103189693,0.016707750748323973,0.018194538855403737,0.01622169055505286,0.010186582718180183,0.015075606312677771,0.015634503165884085,0.016437002521533028,0.017335403999524032,0.014711394377556168,0.0164581553189017,0.018370623013769766,0.01773803151685917,0.017637264602327264,0.020131714182373292,0.028418366819174246,0.030369702318698535,0.016607756496177493,0.022013869971284194,0.023082417238537285,0.019693935468380986,0.024080212783112398,0.01670414154702023,0.020205181425528115,0.017904803262463773,0.018437842003732642,0.015553967009524088,0.016536813078354775,0.2555659230631958,0.018093289050507857,0.023057187859382784,0.025717485779200994,0.016734077493659304,0.016094860019884395,0.01578979551248416,0.017813118408752694,0.01798481137275171,0.01658470918164247,0.02612403738337002,0.10227872117998768,0.08931446132198384,0.017523564070654276,0.01722755882703907,0.01791883893693734,0.018349258508815913,0.017404616922039175,0.014704731644975625,0.10489208537807973,0.015599314420379247,0.014239524569927803,0.016334403121585458,0.05773730460076987,0.013741419344587624,0.013767530965280942,0.017176023098512204,0.016569384357795154,0.019794083566792606,0.01757100272146556,0.018741921396238464,0.017747682485242538,0.01849063522841279,0.020413409667477404,0.007949678282850854,0.015845980318330954,0.016519602003787635,0.016611210535005066,0.013525728975927263,0.016407476058069005,0.020810322347871557,0.018876359468850936,0.013802844196830632,0.009560226333332858,0.01210379111921023,0.014566194635803045,0.01664489243396359,0.018042043662254537
cg23097415,0.02194018652753758,0.023724732803855227,0.022203530271149734,0.021373766804782167,0.017215997235214185,0.02104253413817769,0.01808771999692629,0.025156080603754526,0.013385895723137366,0.02380915977874627,0.02592655148557545,0.02390873252523793,0.024051032116207315,0.0268708391613702,0.017492940346543844,0.02095271244446018,0.01620231514035986,0.017751521935356694,0.0198509193090899,0.02164154809372609,0.02485254934559984,0.028258996794367525,0.02491163347394989,0.017501997653458334,0.02895428348490235,0.0274894197758073,0.01888044031619127,0.01968479570919104,0.0176463740857606,0.02235925496227358,0.028202142165674134,0.021209749055821292,0.26918190213607107,0.023366519075036517,0.015099523856178602,0.015111020806805004,0.021458697561863128,0.01894209899944736,0.018346891713372067,0.019013446012163385,0.03340351219374747,0.023145597536072652,0.026239533663609673,0.012069879528533783,0.02611478626933131,0.021185642271330397,0.02040565069135784,0.019923678451660813,0.020887460404053454,0.01869834674805431,0.020386105432880216,0.021512533014956522,0.038215235076965746,0.017223125776482256,0.017925690444272446,0.02577588386238714,0.015697612714562673,0.024148110474836462,0.02325347290656342,0.024805589886917,0.020825989591023445,0.022625259843411828,0.02337340828691877,0.020971835393588947,0.018050588625136973,0.019302358512480054,0.012259971764600744,0.02617358901106433,0.01666581596517519,0.01782572171216658,0.030741444846945142,0.02669503010220812,0.016234617116798807,0.02205635802852005,0.02452707510377534,0.013380310393161357,0.00965608704007481,0.02464548006373695,0.02090429152862575,0.02315788032063946
cg11087755,0.01108349508601442,0.014967006832563677,0.014446831054865371,0.013288185192749623,0.013731324653360721,0.016349302425185928,0.01138830597514953,0.014257877059248313,0.007654565909347634,0.014871098463572987,0.011635084295144926,0.01204592587221665,0.012991324302522714,0.00971324293934219,0.01301748550577836,0.015044828431586764,0.011216948649910893,0.017551446956407465,0.013774742077901412,0.022633850325833486,0.01568781222308364,0.013983879525810749,0.016600800233749026,0.021642442695568156,0.01082695708669713,0.019076015039176757,0.018256809118124624,0.015742374745176792,0.018008007334694844,0.017799890893898468,0.05742997626316367,0.14804048201509348,0.012707867548175364,0.014374068043896467,0.013927725978227971,0.009317058872936303,0.011565192712407335,0.011176431909536834,0.012306660471622927,0.012724524324111188,0.011101415566383329,0.011310809276932642,0.0129140708516653,0.07249214987230228,0.09356367923173148,0.01399296135580048,0.012443065997331141,0.014212434661444296,0.012122197458766977,0.012368388656547883,0.012240057682676107,0.01175823290202652,0.013422791517467156,0.010662208106898234,0.010577013463269629,0.013353546165349808,0.009174179840119664,0.012873629038648705,0.014865475532311222,0.015697358081326874,0.012669062927949518,0.06197392448500295,0.01299291855466222,0.012764132673643461,0.013666244249487437,0.010977345572568763,0.007853213574961652,0.014272804373837432,0.012903382825254625,0.010632515507806481,0.011064690080557323,0.01154273321826276,0.022493963952497274,0.013145182479479003,0.012981191081053209,0.007292249712741965,0.00719481643901103,0.011166851741374535,0.009458572826679348,0.013941473037002858
cg04124316,0.018088104954021095,0.015266513362838841,0.03875547698798544,0.017533692929030772,0.01950364132918942,0.0163372608999301,0.01607429846014638,0.01471006699239911,0.013662205997631571,0.02149964241658168,0.018155206413451506,0.017949185512911005,0.018298150068253076,0.020469365580124684,0.019013089066445246,0.020900903702078703,0.01687272385011152,0.014807839254915838,0.014894688796031614,0.025628552017656417,0.020298585265947754,0.0193312792338379,0.023025984872448602,0.01663730192431112,0.013317326366846738,0.019667665664575985,0.016453556931721788,0.01804242133144009,0.01546267382294461,0.015099394895223509,0.02048413438567765,0.03984908226244233,0.01948314379729891,0.016695726954555033,0.020933925769075934,0.013636152389148783,0.01891679922204274,0.01824804472057867,0.014860080807529034,0.014694944491951488,0.024160833862405445,0.05301652433618337,0.019520928007455012,0.0492837315285704,0.03081812938928547,0.015504927228745235,0.02177972942543721,0.015892329969400678,0.013610969024410184,0.014321311596618522,0.015326979971164018,0.016025288258070466,0.019417994111377273,0.015096731903061194,0.016085409203044368,0.021795651233710866,0.014721135803885801,0.01966223332301991,0.021081245285182362,0.017433630660385696,0.020312570881902855,0.02006623757717377,0.016649592996157245,0.015862302393572867,0.017644037064491604,0.016701936279181897,0.00961410755399521,0.02050078323344807,0.016094125170175527,0.016951073319006294,0.019044828007574267,0.01925757653187425,0.014985115364923392,0.018128427865607852,0.017818908218961954,0.013489826784719806,0.008561857828718223,0.015708274403278825,0.025976530299933607,0.023750378801850602
cg13682223,0.016690909474170183,0.015574533447537522,0.01874996704561757,0.019859422600116448,0.015176605696271953,0.01413951135569595,0.018250054626405145,0.015613319389331484,0.010420513570317064,0.01605189331082623,0.01655617710815695,0.029420205430328014,0.016811416234994693,0.020599035767948488,0.01467390140333427,0.01647391871703965,0.014737569216177682,0.013806719738151174,0.01632967960761595,0.0229228294882479,0.02186866309179663,0.014562747314299402,0.025071902989016515,0.020111381822019086,0.012214752071362207,0.011431624925431271,0.014403595874841132,0.016215492599511765,0.016254016602322768,0.017224817267211805,0.016100359595784965,0.010868541589393365,0.016771677976059843,0.01507790876518927,0.01261369623072281,0.013678008679485728,0.012456037416443638,0.016379982800926386,0.01538715634559274,0.01341116710201688,0.5197537812800932,0.015295701742200924,0.5603666478856038,0.49626718732343333,0.495829957995884,0.015507121188800124,0.014326239318235108,0.015722465853962878,0.013634954327536855,0.01590774677462504,0.013021670222504826,0.014290456089850445,0.021999356437604617,0.014021109361046256,0.016602676239265812,0.016914693171839277,0.011305304519325467,0.020516456607909992,0.012586229743988753,0.017088539025016232,0.023091296348817528,0.014931661797199024,0.017224292142203897,0.01467067397480453,0.012736058516544201,0.015503697727580713,0.010475081665495933,0.016406473222659645,0.015646172761175248,0.013759179831016209,0.014067919177708938,0.015761668882533483,0.013885965469083956,0.015302062202217885,0.01700113194438963,0.011578137277769992,0.011592607965766546,0.013690103781729966,0.012363908780454656,0.013012344727113647
