,9704031036_R05C02,9704031016_R01C01,9704031036_R06C01,9704031036_R03C01,9769100165_R04C01,9721367080_R02C02,9721367080_R06C01,9704031022_R06C01,9769100107_R02C02,9769100165_R02C01,9769100165_R01C02,9704031022_R03C02,9704031022_R02C01,9721367080_R05C01,6929793134_R05C01,6929793134_R06C01,5773184018_R03C01,5773184018_R02C01,6929793133_R05C01,6929793133_R06C01,6929793134_R01C01,6929793134_R02C01,6929793133_R01C01,6929793133_R02C01,9704031036_R02C02,9721367080_R05C02,9704031022_R03C01,9704031016_R03C02,9704031036_R04C01,9704031036_R02C01,9769100151_R06C02,9769100042_R02C02,9769100124_R06C01,9769100025_R01C01,9769100025_R06C02,9769100151_R05C02,9769100107_R01C01,9769100151_R05C01,9769100151_R02C01,9769100165_R05C01,6929793133_R05C02,6929793133_R06C02,6929793133_R04C02,6929793133_R04C01,9769100165_R06C01,9721367080_R03C02,6929793133_R01C02,6929793133_R02C02,9769100151_R02C02,9769100134_R03C01,9704031036_R06C02,9769100165_R06C02,9704031036_R03C02,9721367078_R06C02,6929793133_R03C01,9769100107_R06C02,9721367080_R04C01,9704031022_R05C01,9721367078_R03C01,9704031036_R04C02,9721367080_R01C02,9769100151_R03C02,9704031022_R04C01,5773184018_R01C02,5998789035_R05C01,9704031036_R01C02,9704031036_R05C01,5773184018_R05C02,5998789035_R04C02,5773184018_R04C01,5773184018_R02C02,6929793134_R03C01,6929793134_R04C01,6929793133_R03C02,9704031022_R05C02,9704031016_R02C02,9769100134_R02C01,9769100107_R05C01,5773184018_R01C01,5773184018_R06C01
cg26635208,0.020968205675816313,0.007178087543820618,0.020152273211790344,0.02000451692431835,0.019120511002287153,0.035078200330312136,0.020361226258838294,0.021522150369269473,0.01421608864525971,0.022006346103681247,0.020808252866548943,0.01795951950888439,0.014715523146361275,0.02536596868202967,0.02266163772503065,0.009892498905324775,0.017613735105847347,0.017840627237141624,0.019376057455210094,0.011701387206840552,0.01771242961892021,0.021638037440804107,0.018014569993121586,0.021870450241101257,0.016834544387693547,0.017313697080063337,0.01776529552619119,0.02174864979155103,0.01774695949119814,0.017136645931884225,0.014988701384577063,0.019800835883530918,0.0209006200670622,0.022464011559366837,0.01210037678188628,0.019289677252956054,0.021653560444931906,0.022751627736579596,0.016408448543731354,0.019298340989327905,0.026167119011344275,0.009684409321372617,0.021909307928245865,0.024333914861337316,0.01898351973244868,0.01829416016517296,0.02493879523052325,0.029014959469053768,0.018994561563399518,0.07838279598456029,0.016290325685583622,0.017278884285622548,0.04392029113641043,0.04401566236487768,0.028137791455398898,0.02018858640270126,0.013618843746343597,0.01679952815421773,0.016937189702430352,0.01834253096079407,0.016565994479998607,0.01516221611080185,0.01845860305710987,0.02424405447344008,0.023026788769564925,0.024740880244299407,0.018802987323033593,0.1625333866545076,0.04909229668900221,0.018605320888373262,0.02707999547035202,0.019655027518414393,0.0198609032468006,0.01868154245696382,0.029931386598059467,0.01966230685223772,0.028268426203980766,0.01611863931081915,0.023679432563976237,0.008253876065949533
cg19830950,0.015898342526190934,0.01408443977876935,0.01691516297665406,0.014884714447372454,0.016919592310190884,0.015607265493343764,0.018004058578105567,0.018347903586563855,0.02128217828991999,0.017867116463793246,0.01618634794839845,0.017056314848260486,0.019496276343726734,0.020563533710563697,0.03104833076369394,0.037114959008773894,0.02020424768874254,0.0202179835836827,0.01862936613489331,0.01435185192334056,0.018918686174877672,0.01671395053583009,0.026749285385099207,0.019439203593640174,0.016401618484591277,0.014961030511139646,0.021060373076565872,0.01940065640550459,0.3419800131086157,0.014503237022641545,0.015594704180139035,0.026870661877094082,0.03366272233027653,0.03337446711429412,0.01944448264497963,0.015897430444013448,0.01941804715135383,0.2627888099441997,0.047808594189367726,0.06493350027534889,0.019713486071051504,0.009045402419621205,0.017450580390131403,0.02079056959767177,0.013957521492351911,0.01562437054357003,0.02088462282226609,0.020130225916339353,0.01777034867169564,0.01874398674934292,0.012028014258843228,0.01604950254323215,0.01530387327079458,0.016939523333664715,0.017895720564085425,0.013807259477287472,0.014134616888061547,0.017723925566729904,0.016696456040506208,0.014011336033104595,0.01575414316262614,0.014269523006201297,0.01994294268824556,0.03119852319055435,0.19643581998462187,0.01698544275988554,0.014763084798615284,0.48797680232224894,0.46200919481943326,0.026170962975725024,0.03260235945906382,0.017659169986650958,0.019833532696596583,0.018021775440710115,0.016342998395448848,0.01851807264256582,0.015136676699820256,0.013386278228552047,0.024175480755444016,0.0110554388461923
cg22065367,0.011926015709277678,0.00788166484867613,0.013938913408227263,0.015697728208748114,0.015581668339130923,0.01202952213786545,0.011542730785301991,0.014658752494154638,0.01637635741196574,0.01416656805047248,0.014172027959479019,0.015049524526307732,0.014176667195664738,0.011974260383955484,0.01057423768015859,0.006896901098444984,0.013070270239243093,0.013269405761772528,0.01404651977422586,0.008642997699087801,0.01678286123504995,0.01305060205509294,0.01199888960014935,0.01329396222403427,0.012305314150499125,0.01160358316405338,0.014827133359163356,0.013393940446916535,0.011380632973559932,0.012948773516269012,0.012350994871344808,0.01719897439618992,0.017276030889060486,0.017602874195852183,0.014560202859085,0.013259597832733411,0.013825769001215557,0.012088275556414998,0.013895695912252813,0.014299527282808578,0.024249802499693336,0.00827621148281759,0.012821853468590381,0.01384077638297402,0.2051622775024232,0.31194154676372576,0.02328392901027331,0.01889851823579391,0.043865935395012955,0.036176948902295274,0.011330975392404156,0.01969479380906111,0.014993031504744047,0.013934028872423818,0.01291011452081647,0.012264534904824664,0.011220425514518033,0.026063036656116534,0.013565160472959538,0.010502067295869777,0.012683021817677175,0.012962742653084931,0.012892996077693276,0.013166932021330008,0.011510977448314566,0.013164622539254656,0.010568879890440972,0.5549961802804579,0.5278917340185177,0.02003428569567,0.020229017152838532,0.012222554804282769,0.013875405904343805,0.012542791493120983,0.015019972280100956,0.01614909016183392,0.014466840571132804,0.010726971665098225,0.017403496481432097,0.007421600226109832
cg26076412,0.015179490241257636,0.01065747938440207,0.02533042095144904,0.0156439298318381,0.02009682609605509,0.017496191931306228,0.01567723879484886,0.02307733074256951,0.0170297660967077,0.01935918883397298,0.017998074670580577,0.017200781424519408,0.01627704517494259,0.019565505017822196,0.015827468624082738,0.016259536569351515,0.027517771296543383,0.01604991731598315,0.01808165900053126,0.014385663597520897,0.01802927486360748,0.018084891161612545,0.020358563653803913,0.017360706320473367,0.013584716519806675,0.01658306291875632,0.03936196010801892,0.025383717771121143,0.019720713953748366,0.015975280331251524,0.030488013216692856,0.10824594086786003,0.04631727408300009,0.019102408661788018,0.019795287722709796,0.016285490147446208,0.01724575315208185,0.021244146966872518,0.02107497023976508,0.02831671066104309,0.01895535813550045,0.02238946921950529,0.018793388175551918,0.024910179110991457,0.03315153374028722,0.026367002419611464,0.01928385838313922,0.015380905282958565,0.021127624715149455,0.020584318841043517,0.03353586475886512,0.0532999639315329,0.014638131587361184,0.017787315371997486,0.022813311852676117,0.01974005870523055,0.01933025289355815,0.023016556805196736,0.019009086690681822,0.015503716918673003,0.022152761637359956,0.019110204626446723,0.016443603297345708,0.02890938336888977,0.026891335967717166,0.01796307810387848,0.021317911930593274,0.43633306192253174,0.44408168131572,0.02098795179242279,0.02107914123139875,0.0184718713640527,0.01684731915935908,0.017523229396969917,0.016483524257828494,0.015371440823818205,0.01575004851807723,0.019429291728109192,0.018720631764993396,0.013130207825466702
cg20428342,0.008223464955259467,0.006175624592380081,0.009804606681444714,0.009358721703069691,0.012371822145235205,0.010450364753125262,0.01189225785551553,0.01128118836605721,0.011161136541626001,0.01067407748875553,0.011361048748777159,0.011130957444789435,0.011088475532436944,0.010611451077630727,0.013706015648658523,0.007059700568266274,0.013677463321929017,0.013290916989358565,0.013447986622951597,0.007503380248438919,0.012304745031642155,0.013616647160267597,0.013627327760982548,0.015423814288790165,0.010217690459469863,0.010862877145689266,0.009950074267118013,0.010856637434592026,0.010694517343054806,0.009729364937506669,0.0103991888773156,0.011849901507696372,0.009814490003630872,0.011902032622779743,0.01041553716345837,0.00859789382887248,0.010845423967645502,0.01077571926667789,0.011089891517894919,0.011909930174680627,0.013333811502355141,0.009448571934372776,0.0176000970184634,0.011965568145880179,0.012236237844133893,0.011180805730858428,0.013480054207569345,0.011306148716362228,0.009564458294813498,0.011282140465081506,0.009684019939603584,0.01055580197086678,0.009149718311606792,0.00863114821564376,0.016616607917863416,0.010380677308717263,0.010682051948403404,0.01140418705525592,0.00961309882107571,0.008778226089782343,0.010014836300606022,0.00957077104769507,0.010652770024462872,0.013661016143862875,0.015740998819738086,0.010391678049759741,0.0094834939103677,0.3453163787431991,0.2435043716093825,0.013157528110964127,0.01446053179818861,0.014239795038238856,0.012204640509553754,0.011533609253773237,0.010352912722915565,0.009523672474689,0.011133926365170799,0.010636008519791825,0.015755757272096462,0.007180963515643372
cg21508214,0.023784318694490984,0.008630695566328277,0.025505492678378733,0.023968886335409306,0.02879294238202001,0.019205824837065396,0.024673915467237142,0.02300094226212349,0.022521069309399018,0.027745658389456477,0.025705743691488016,0.02399729795121735,0.024327000741456523,0.0216580387436721,0.03347507213243292,0.023033799019529455,0.033434868240298454,0.03315931378805744,0.04203728872315228,0.016964744883307282,0.03495852373425393,0.031309781997448244,0.034633278940047266,0.03233456241936184,0.025460372849869833,0.024247141629961732,0.054070384554169806,0.029004845523222335,0.029172433299063428,0.020321212890662726,0.02878595655305182,0.03064779426584833,0.02587238346260622,0.03130355106230743,0.02778040377088619,0.025601715184310488,0.025905854756743753,0.024039028983351553,0.02330138108016908,0.026287004851961317,0.03808221883890713,0.018688677210115707,0.03829795425589736,0.03790494188011542,0.03622810061544677,0.02227842372382389,0.04059711057655214,0.025175583911548845,0.020885631118234774,0.022746031364492617,0.027755759667619388,0.03443580139642817,0.0267785150581278,0.020456424273199377,0.03564242563599505,0.028269580500485607,0.025080744813178606,0.028319906032176528,0.021476123429087828,0.020407919425318846,0.02981939550332679,0.021460105988162063,0.031354012297252126,0.025426596810173983,0.03439726617057088,0.025799847026793082,0.02741969032236031,0.26235073366859096,0.2088238177190493,0.031778652767271126,0.03673293290291651,0.045805250100181966,0.0343414940885675,0.03360639317838292,0.02322111793196624,0.02639677806407649,0.02167745239323156,0.02345030532565076,0.03052328103483297,0.01417209229768085
cg21161852,0.02927276687876306,0.008905773538162572,0.020869985041315278,0.016744136302338303,0.03197868941257135,0.024168442064101642,0.017142431462842483,0.0283467658302326,0.020830663941410723,0.029098446401986996,0.02175502903918679,0.025524185474230496,0.02473561762969958,0.016058658003112854,0.022141845805389405,0.019246497884930974,0.023592019918069577,0.020829372343932475,0.023772179901427392,0.019982880083671224,0.03913305809756666,0.025761925270475335,0.021477889180138123,0.024140620243103053,0.019927042791078473,0.031557398473844714,0.02139413497560678,0.023017019433390944,0.020396356693329742,0.018317097718414915,0.01937707131045294,0.02224879677672741,0.024545636593181444,0.022447439925198102,0.0233516848478121,0.027784915944862005,0.015168071127596933,0.01914289765168797,0.022531924434107276,0.027475869329728602,0.03332475158429753,0.027055294206677273,0.02248974399892954,0.031180578064242515,0.018672808735490484,0.028614203244992264,0.025064932611779653,0.02469380066298543,0.02384967230813154,0.021192136572197998,0.03014324567848222,0.026353567522467706,0.021691769374711973,0.0211780016761059,0.028076544436066563,0.016288030756590244,0.020328584388823106,0.015829259789995158,0.017923491936284446,0.01969584596626632,0.025077990155161434,0.018308353703108158,0.02255527271487266,0.02387889714537477,0.024979585706105027,0.25325700427529807,0.3795720461439913,0.29658892220925814,0.4163774446590311,0.02472297316458568,0.04052965711432325,0.026773949436672304,0.027507805273921722,0.024569885607824277,0.03090485917059555,0.017513495529202984,0.025132814620398604,0.0202150328421164,0.02456446407380813,0.0100605908752889
cg06997305,0.011671992071154316,0.006741517446335077,0.011947469394458014,0.012382406772196425,0.011856237825284064,0.012118104665463026,0.010984541983189957,0.01129280914783826,0.012947219577619561,0.013389849231431944,0.011792421670729573,0.014223876063102001,0.01257567651541913,0.011832846099516521,0.013200514188260942,0.009338721600588743,0.015144179192911299,0.012424465521875669,0.015469403680635575,0.00968115961167332,0.01728944212109215,0.013457637970887157,0.01579989298730608,0.015458159857664572,0.0110256600278559,0.010469898949823522,0.1416410461263574,0.21279839122114294,0.010382055677890105,0.010267116527267152,0.01035263641573136,0.010761255461024622,0.010795604297477682,0.010598175243753082,0.007947308422404546,0.011761204463906352,0.012408828705214248,0.010443556229795094,0.011823421611450191,0.013729477808823911,0.012546337422710926,0.009876247040742378,0.021370817533619177,0.017005262173122,0.012859238427310852,0.014871304447931333,0.015498220574035377,0.016540127500231035,0.012805845913968791,0.013132423203135079,0.014228214940871066,0.017635462987956284,0.010802111197348453,0.014993851353424492,0.014775692319997728,0.01069146169838421,0.011267110766705385,0.07881503971263926,0.03340545469241327,0.011408142661454408,0.012221162095147542,0.011211583974345908,0.013030359430950612,0.014852315702876278,0.015092091635249045,0.012345026395630869,0.011667119886746955,0.009954181982829893,0.43705247262698993,0.015675446986466807,0.014730557927287452,0.011774989854021308,0.01410797178150969,0.014145351073885303,0.015130201415521054,0.016000569203761215,0.014869649731657133,0.014652148590770306,0.015616111705191863,0.006776239530237584
cg13077699,0.012359323562782154,0.012317250134974929,0.014878843594525529,0.015780587457104468,0.06317973392109695,0.03198984966790545,0.014195362149764891,0.02413381819071245,0.014675577240387124,0.01725778164228614,0.018102836144797678,0.01759584113860289,0.014439064058344286,0.015988316361793785,0.021555353479558354,0.013915993130351368,0.022581186366409167,0.020230038868130105,0.018907493446106722,0.01240195581267597,0.01922826610583279,0.02061521380075418,0.024072495166237023,0.01992455628279034,0.018426151658144162,0.017365519606435738,0.01871136241760617,0.016049222886104733,0.015198896044539783,0.016054885164805046,0.017073160471525062,0.020815823029178816,0.017466636465048337,0.019369109488015495,0.014350089045344312,0.01515189442858051,0.015774297310482903,0.0132630838356636,0.015211409124663594,0.016553564767720366,0.023246488478140693,0.014883351709742441,0.03409090013700651,0.023538537890557484,0.019202048107882133,0.017138970459137367,0.020699783654847145,0.021101223109833464,0.017256842303144736,0.01744060103173721,0.021822153582701367,0.018463217329558985,0.015988215762866746,0.017697577540223282,0.025291883482452492,0.01754348722258188,0.01822026128893055,0.014566675599082141,0.016755950138712977,0.02462658026264478,0.015986261875227822,0.01923026421507016,0.017197859732396684,0.03740039998971014,0.030670238360158465,0.013838793535970142,0.014475838131229258,0.04555153500182194,0.19110133367094245,0.02196540001573749,0.02909678705817762,0.018899813847451215,0.01765809367323457,0.018033796966298945,0.01576252434272834,0.017902596226516642,0.014395390781915825,0.018684489761083754,0.022397626855917757,0.01003203374078863
cg04887859,0.013048051315916255,0.009058698479387537,0.014969530849522548,0.015040003690368902,0.013722019270769076,0.015031732593915345,0.012147362086792162,0.013104493449644245,0.015725348560285037,0.015669753780188037,0.013314827822985648,0.01595648493470487,0.012565590424135801,0.013560700077060676,0.013846001400466405,0.009505282333400743,0.01771471383584981,0.015111477269671873,0.030785748996966462,0.009443991220364023,0.0163818905701264,0.018529419667402493,0.01842730939327842,0.01623934532134503,0.03434918303969071,0.027443310272374948,0.017670883516697922,0.014257170973865382,0.01446011357139999,0.014588349571914001,0.01599845315386078,0.024751505152098036,0.02394478082709617,0.0220459087228065,0.016071206841227675,0.015565078072138767,0.020105737354272613,0.015410591157935152,0.013579226040576712,0.017291379490470184,0.018320645444500523,0.008193711689788753,0.01595899374835064,0.015563572902445146,0.01466554883238039,0.018274587053630505,0.021943588565135327,0.020985999032010018,0.015656566956587226,0.012682902999560298,0.015280930778357679,0.018134647296327324,0.013940431160122273,0.0129570224604751,0.014715091056193818,0.016534808633408893,0.033890941283226,0.014616892677853582,0.011678516802013478,0.08147494130267449,0.07477098805809476,0.015828034939761523,0.015704055970221335,0.016060073584677863,0.016165609260675357,0.019779064828331788,0.014458060248034582,0.12518077412379247,0.2435185275022498,0.01667436426766537,0.01718579079111411,0.017810090469065357,0.019123223788520573,0.01916419118145691,0.028386638792807322,0.035478375132955015,0.014786078712595931,0.013891387145544274,0.01895780312168038,0.019289322503069372
cg20506550,0.01740091146488287,0.015798053879499802,0.022347198539227484,0.023464046409027644,0.02508987705848863,0.020221412286291984,0.01980692673089334,0.02129159420367311,0.02646807237088511,0.021939940858074932,0.021142811626949178,0.020787532740444373,0.01674095023780622,0.020873526992930665,0.025358691319383987,0.018580027810230014,0.026268851739216427,0.025050815614474354,0.025243467921827554,0.014784560398869703,0.02234042125686844,0.02589199946565022,0.023251693024285952,0.021792650605138145,0.02325493577655146,0.024564194191440514,0.027261536500792855,0.033206360377312456,0.019318253123259663,0.02450051241738655,0.02834896868067353,0.04489891511267366,0.05976738981601929,0.059501008083311296,0.04049392142535521,0.01991171377174085,0.024477196716057595,0.022553963234650084,0.02140058332158714,0.02427187711225472,0.025109316500082503,0.015411309525656867,0.02387105111325808,0.025490816353650955,0.02359540733850713,0.02391649258159028,0.019102198492595996,0.022678546874276402,0.02133336964778019,0.021382885158221118,0.0187857946946212,0.025011920762566395,0.020357407239371277,0.01883552570018241,0.02420278994745667,0.022170131754228238,0.020956939722535074,0.02103475140018525,0.01492642710763481,0.019252054592889305,0.018874865642014023,0.023966053548937046,0.02352093787558593,0.024347122780227767,0.036188355819032965,0.01921696681142583,0.015652019149226398,0.1937086423564231,0.5449206624557954,0.02447351823148956,0.022675772476164285,0.02482114445907393,0.023872243044153772,0.020811017686982954,0.021393347856288037,0.02170854529547541,0.021129583345777365,0.02434154487826074,0.027125094561418813,0.012676587433178657
cg13898518,0.018211363270646014,0.010842808322447094,0.01902842412027173,0.024101303501157568,0.022276345312802228,0.017183649635808082,0.015900881406760256,0.02514278987127326,0.02935458473409454,0.027374200567124245,0.02169960244351381,0.01758447260142731,0.027664075023715626,0.02042703485585273,0.023773940545798445,0.021279569752523087,0.03958927882669153,0.022319903384308892,0.026507525374757826,0.015632311046327445,0.016845162380860076,0.023764797874711807,0.018686514635546082,0.019043800269006903,0.01739617117656211,0.022990927447342015,0.023266640546625847,0.0227908101643148,0.01668248277536036,0.018749611859435463,0.02381168897049572,0.019576270029813252,0.02947124698501933,0.03695826311511438,0.014792832499655966,0.020877516852402037,0.016171522789786567,0.01911557456701058,0.02413846562651751,0.022060644016514776,0.034310016340108496,0.027932022093911716,0.01887079096392293,0.026308908925522886,0.02335864575678187,0.03783037574633594,0.039942582370234084,0.03022765319467009,0.03514431531690197,0.06745074203439222,0.019003840823979132,0.02544079267866042,0.02437390959117768,0.01875460701445415,0.022272875123529476,0.021806637804670403,0.016637342155778122,0.02343368253523245,0.021342651178212952,0.01877218653900543,0.01798032818902485,0.02246456240375033,0.01890794576832214,0.022724351297178765,0.02162045655194417,0.020697065084320503,0.017024805118043152,0.3139766655898781,0.3761462376885586,0.028836081991643014,0.043657569465429605,0.0184435861352889,0.01866897464531738,0.025188842357452418,0.014699155972712907,0.019548856186405617,0.02378929841689566,0.021392078189406534,0.0315652733504816,0.016060625485389526
cg05336156,0.013312894955934592,0.010342716161851515,0.014299357459337532,0.0121829405681079,0.013806025392826883,0.015250820729511895,0.013998536628937058,0.01225638292811638,0.013643079576625044,0.01820698288280307,0.014666888539585945,0.013320288246351147,0.015954990820719567,0.014396362611486474,0.018807826363287174,0.008027420885741649,0.01828403486774813,0.0166720780828644,0.014621172940892244,0.009258509682196162,0.01688621271301561,0.015691413472116614,0.01606176517960303,0.018429358768958688,0.013627103935726711,0.012135098489317457,0.014027907254293356,0.015957145262552826,0.013563149547596834,0.010070504890485967,0.012185827562861759,0.0217752528856446,0.02157088028756669,0.022195189175044865,0.015608885907047607,0.012180858118609219,0.01370327279320598,0.012555747713440533,0.011723239978274517,0.015049476766686894,0.015431137769186086,0.007993316798091036,0.015996933053346336,0.015497166429782138,0.01722807140730673,0.03553230611727811,0.015055647249988991,0.01525176236597067,0.014864958219322525,0.014865688781684316,0.011192302240198461,0.01802252206576026,0.011984218776616984,0.010239122271728312,0.016131589313038847,0.011078988546812949,0.01356964253724698,0.012914435965214244,0.01262579038408936,0.01086176665256668,0.013123196899922758,0.012955406807676836,0.014629910286620711,0.019823149532295258,0.015831572279033944,0.01387828996060653,0.012730268804621948,0.21316481614359814,0.30480835129069195,0.01804865742252733,0.019747312480142793,0.016114320547709744,0.019665705287477152,0.01455593938930441,0.011504844162421804,0.01343752488771425,0.012869578060351284,0.01301042269443296,0.03517386852068217,0.00996081805018563
cg05048372,0.01433841625452206,0.009027051228149324,0.011579463814135833,0.012351674656390102,0.013428417118562054,0.0131330231910777,0.012882725446970719,0.013311319319552959,0.01404469824468329,0.013686549980674444,0.01384050000607087,0.013918271709365942,0.013608292213179222,0.01262407873388076,0.012063786185857829,0.008939422794657129,0.015194529788695134,0.012118984358534778,0.012253340117282232,0.008055698457147403,0.014082938275851109,0.012987240938723053,0.013831835963276978,0.012514441664777195,0.013818812278208702,0.014005957642224256,0.014538312244343906,0.014774467200063784,0.012356571395423623,0.01182596798411558,0.01266138475917572,0.014591742246587366,0.014468902077939723,0.015043799484643338,0.010638334694081417,0.013009190472869364,0.012747391040462465,0.012023154044678958,0.01444415480752403,0.0128673986163124,0.01124066341031308,0.008218798232477249,0.012360525314522633,0.011945709234581511,0.013868817010662648,0.01844036952163618,0.011338583817562102,0.01273318951402305,0.014541178246001157,0.013946091030764907,0.011962050436448898,0.014505373996901206,0.013178395982688523,0.011806014502031637,0.010396266231244868,0.013656034183091874,0.012156619592935368,0.013253922481494812,0.012646565604292009,0.011742193226891726,0.014446248190952419,0.013978777685407145,0.013353974939460542,0.01334031408069249,0.011389753966958885,0.012332007205964285,0.012026733763804734,0.13846736678372848,0.23293760702560606,0.01204662313024994,0.012986821344669665,0.011903001258209738,0.010969158487504996,0.011347154934387878,0.01307203462408147,0.014966120817910846,0.013034350804916077,0.012061838934335368,0.015607530049321833,0.01103824642036831
cg14958310,0.017999235205642346,0.01675374667490638,0.018698004075612583,0.019648857209335367,0.01720339039561967,0.019460729867247985,0.016522290327392997,0.015607826685034947,0.021244247839684788,0.018164349301702215,0.0189769949047313,0.017683213177601558,0.014878964008021958,0.016227571453028864,0.0194980451279715,0.015731047162479403,0.08027593303625961,0.017292530601455258,0.02428476053594627,0.02228989297235954,0.02027560990950117,0.019498151361425988,0.018771240870202547,0.02139710322722541,0.01900616495909868,0.014637559791915604,0.016053871380458117,0.018399978705321212,0.018644082691078315,0.014891292852610028,0.015231127922132102,0.01793913853116187,0.019438266849034505,0.02230001417569356,0.019241899864836275,0.07914673870404984,0.016065579920752828,0.014878524261393352,0.020836694564532,0.01916352865237183,0.02202440740403542,0.01989505216501212,0.021188966884571107,0.023876766614070052,0.019716341601883056,0.016587952707638267,0.02050910849146286,0.020843348620189293,0.018726497150945005,0.02321587825795278,0.015155322879433279,0.017371674403501722,0.011676256498789433,0.017002418815830925,0.021398995502583805,0.019189701873567944,0.020521729947559,0.014839249550525856,0.015680339077694602,0.018092347403070187,0.017308877625704273,0.014085786643979518,0.019891495158367474,0.021173177441855467,0.01913742546132828,0.01858984050672913,0.015454594670972634,0.016010988484743333,0.03468991547408289,0.04032825218209664,0.037763224374604276,0.02004529517380891,0.026371057920721478,0.01757480852627116,0.015761844962243695,0.018884264216234077,0.01903154064718824,0.016371258258815535,0.102117989190692,0.04533298866996923
cg05789005,0.015030453682542917,0.014882950363799708,0.017725815351010185,0.01948007829533193,0.017706031742510998,0.019687518588422926,0.02099371837909998,0.01782894395388671,0.026906016105408867,0.02399670878151482,0.021393947336317016,0.020706873148755196,0.018320552164614867,0.01808303319162784,0.019294020581283218,0.01125854135910323,0.019411006904599088,0.021512440782803895,0.019071994604261035,0.009805856825886165,0.01643252191235531,0.014802452618956517,0.0179875590429057,0.01518028986920357,0.017214024013421605,0.018782193386504248,0.024363949723660613,0.022746170557037867,0.01587561143779189,0.018316680025259654,0.016256596304532762,0.03240531773514463,0.04922499278146746,0.04457538737470391,0.03329354271715982,0.02019731888973002,0.02509426815701822,0.019532113478291153,0.020383265127995865,0.02475665483661428,0.017700288560109502,0.010643271177550321,0.015652187391906623,0.014785475192174302,0.024910120110855558,0.021385356813964033,0.017567019050827533,0.016495381804445736,0.01634865756540188,0.02327380027350943,0.015318565652692306,0.01873532624348005,0.016883367984490767,0.0184512596328344,0.01504282992957467,0.02256944594289104,0.015198015980374183,0.01946303293251874,0.018134102438276605,0.016665269935781997,0.020797602015702406,0.019735883927904964,0.021000553758295386,0.024711101862261733,0.018065883247858777,0.020384003226681595,0.014979825325173663,0.015756806366548973,0.02029786999629273,0.01847606733529593,0.022427852139202443,0.013821346187865543,0.015788828570384644,0.014155500275888196,0.02134346842102352,0.019359921183586044,0.019650427178890126,0.0157537360245373,0.13391318888230785,0.01389082681834842
cg02478789,0.014655218697812009,0.012952890343982356,0.014514829907247544,0.016809478653089162,0.024035901473813476,0.015946098637115543,0.015143352857023572,0.017447114506095047,0.019913990760456333,0.01981482011659346,0.019394996014495194,0.018009237236752376,0.017094839069346474,0.017600698965880877,0.01711352211724771,0.00943152805548656,0.020535980838045267,0.021076410962007547,0.01933285510753335,0.013297214691604154,0.0226265574681712,0.021461316733534165,0.0221758301888776,0.019467206562110817,0.018859093985709462,0.016937206009886595,0.01584488610086883,0.016409739871308813,0.018370770482318798,0.015161721047420503,0.01705160767487417,0.06685348279599716,0.05729758254500837,0.06804203622285201,0.05059259658867181,0.014945163820313112,0.021256621572227224,0.015081681180671944,0.020590724374015837,0.021255114139804007,0.019827492380623517,0.010780217463400509,0.0202852245512545,0.023852367256669154,0.020575719133972468,0.019579213827566506,0.019196040171665076,0.016597569235417848,0.01703806115872662,0.016380044588116736,0.012600837109449441,0.018182051334661692,0.013953494701199094,0.01632023361422776,0.01908124888626431,0.018399043152344106,0.020646907700729154,0.016578569647857117,0.013586558018566858,0.018595899621480887,0.01836335804808359,0.01601389759143993,0.0168636084061361,0.017359879225237854,0.02348363101543356,0.017661326343887913,0.019342062093287867,0.01404911670373659,0.01982664347546733,0.017848211765452125,0.019399266379287766,0.023462501065352095,0.019072138145711324,0.018343604175076623,0.01545568142927828,0.01579051838087547,0.018890390434497938,0.01485551812077823,0.41866817816578106,0.3150603399116247
cg25715328,0.014041236991399418,0.010958356942940808,0.013582575125363993,0.014427877559974229,0.016161425188332895,0.014337916044584953,0.01076456834928747,0.016974310637203793,0.023065973474633454,0.016062924706129956,0.01628053043242728,0.015351566675893323,0.017601287627402668,0.014820348703595337,0.015324100386533038,0.008636430834076773,0.015047816013294534,0.013399988890140546,0.012979342196827346,0.01045931383863958,0.014383342326379786,0.014763460396863165,0.016707959026976357,0.014584489243141421,0.013696747395418334,0.012309738264898536,0.017692235709873466,0.014995063840045956,0.013125652951602632,0.0134952163979347,0.013338792614144111,0.014698130365046547,0.016213425055687656,0.012943691464865048,0.009854536329544214,0.014923905180456849,0.02124061475084397,0.013680961677620599,0.015228138735942889,0.014130353121673527,0.015279539417838158,0.00821559298519613,0.015364657618183295,0.014258564135704086,0.01592148608462483,0.013126733089751132,0.014346439437046277,0.013992221808751707,0.013291245414500557,0.015655775996553004,0.013034607073586434,0.013842306699284102,0.013764933980734488,0.014776784515974535,0.014693891183072126,0.01754362201010181,0.016077432632697123,0.015700230598119726,0.01267707484061517,0.013296024348664883,0.01218366130440236,0.014824834020639208,0.016812367444856088,0.014025228090871608,0.01325327476339128,0.018824082316585836,0.013938031639971976,0.010276322634511767,0.014921461053128221,0.01306896382113447,0.012581352376910108,0.014336219962189407,0.012966447515211211,0.013165354366837516,0.013968016184661406,0.017174870852459636,0.016289663756607974,0.014068135817819882,0.19251592488645825,0.15844806633736386
