,GSM1203867,GSM1203866,GSM1203826,GSM1203825,GSM1203776,GSM1203775,GSM1203817,GSM1203816,GSM1203582,GSM1203581,GSM1203844,GSM1203843,GSM1203487,GSM1203486,GSM1203813,GSM1203812,GSM1203505,GSM1203504,GSM1203847,GSM1203846,GSM1203499,GSM1203498,GSM1203510,GSM1203509,GSM1203402,GSM1203401,GSM1203646,GSM1203645,GSM1203382,GSM1203381,GSM1203853,GSM1203852,GSM1203377,GSM1203376,GSM1203718,GSM1203717,GSM1203596,GSM1203595,GSM1203728,GSM1203727,GSM1203590,GSM1203589,GSM1203416,GSM1203415,GSM1203762,GSM1203761,GSM1203631,GSM1203630
cg10946038,0.03435941735957941,0.03087754193166454,0.030740750823544206,0.030939363206031245,0.02931974862413384,0.02283532697975485,0.027426570569781154,0.03025404953316845,0.01910369934844517,0.018625004393735847,0.02405038334870568,0.02487090545558457,0.01876089646900229,0.017307715198898174,0.02010761772264687,0.07167393493396637,0.023877758112841662,0.020878323169496112,0.02462848448042578,0.025853549518874475,0.02651835492968543,0.02651195607963655,0.024785012013667868,0.022618037239491896,0.027468648956236595,0.026274518483271527,0.7905822183522225,0.8984538067386215,0.027991005331870857,0.02429261835720141,0.02768107411836005,0.024973004820910822,0.016609436998389047,0.022915660001684254,0.025562016939520076,0.031379027107777284,0.023584268204318703,0.022293276936737275,0.025776817477495065,0.022996047852510342,0.02170318501508853,0.02331229887260613,0.029390106239658185,0.024862213282044996,0.029358001459971365,0.027069448086069932,0.024974484693727227,0.023002742787027144
cg06401966,0.022493158929137388,0.01807809878418582,0.02021415798289449,0.02126463340969635,0.023208346592880038,0.022315033504245907,0.01993108472979039,0.022889806778149818,0.019078801422888085,0.015015322236552713,0.024799688837665746,0.023978804811691512,0.01737843073432663,0.016105070283691743,0.023939036675118673,0.0211902676484592,0.014434898932892714,0.01201621626024869,0.01715441999788727,0.016830938774631158,0.018834199316701897,0.021377804884874084,0.021240233982342233,0.017081914219243814,0.019896918022842887,0.021164013049254207,0.8495884602364956,0.47628824328260966,0.0260697729888497,0.016766798227014112,0.021724422084202305,0.019672711624079447,0.016952400538910416,0.02061816512539649,0.024226524339318923,0.0165473287149375,0.01822475048003714,0.019061021880781896,0.023192801439797735,0.01774151362071205,0.016474027449014484,0.017873920875868383,0.018598200827812314,0.019471101344843138,0.021057872776034225,0.02167351071722327,0.03648877830931892,0.016804551868198722
cg13846563,0.025783455696439483,0.01924956282517493,0.01880292671454898,0.02251235922222266,0.018363981520650725,0.0220882358354328,0.02220979517000537,0.021209345637668096,0.017145761333675597,0.01325464681460754,0.02510689109489174,0.024405202032283475,0.01579170581772949,0.015705871694806507,0.02128749298744547,0.02115055909435341,0.016382150292576975,0.011899153671641195,0.01587124732723105,0.018628549137117645,0.01776840725583616,0.018589015518018212,0.021003337640590498,0.016655948384656345,0.017749555283812543,0.018248319532079744,0.8009350397446958,0.5804721325076672,0.03627731396568205,0.017500822940347736,0.022203809461616,0.01730038051743913,0.025107827462471626,0.02933489306043473,0.0334593878555892,0.2574449384816694,0.014986302742004989,0.014534981024558968,0.018903115613464777,0.017446020976493015,0.01520203925114839,0.016076284188395275,0.022594655485039552,0.020003976259653965,0.024311884317208644,0.02070139571096296,0.11199988960414897,0.012833525254950802
cg13475379,0.029196672055742025,0.02749912309987061,0.02900829719453198,0.031058980117586527,0.028728181382214127,0.02576380963366062,0.025436289977537357,0.03049864278455749,0.019788218937936627,0.016780314138803043,0.04269229856738444,0.02876011911402072,0.028853246316923833,0.027862541102469794,0.027377958583805154,0.052147571810655755,0.029501928716085448,0.019969902739959154,0.03384051640105606,0.03126040016680239,0.05169360747735032,0.02170168649777603,0.02324761322147682,0.024586271209764615,0.02579678138004985,0.023964815427370657,0.1255755072699975,0.5070590450781715,0.022089353183620777,0.022198849725768792,0.020687635411419505,0.02311454882500962,0.027258360637068827,0.06927912818321291,0.05445108970778745,0.03262601590579183,0.019695196617402752,0.020508266648458354,0.4121307766005766,0.02872819310534788,0.02508563750268787,0.02163237600900924,0.025981423942959773,0.030476995317189264,0.027361037625696614,0.030542049380211152,0.026890885340524157,0.022563224485889308
cg18356760,0.01772031905598134,0.017080082499528387,0.018554730824096297,0.015286605840217102,0.02005496300165829,0.018067573142914687,0.0158419934918726,0.0165720968789089,0.012771633808009022,0.01158177462607198,0.019327631614090197,0.020196783450171157,0.38180937692859734,0.04722930102255208,0.016621638247120853,0.014712307114411072,0.016408371218010073,0.01604678927401145,0.01844606931125402,0.01780545012456903,0.4167750858959892,0.02477515504441925,0.01583365313288997,0.017995466842376125,0.018014719819609917,0.01770393920076256,0.7082488328104756,0.8593631571565171,0.017009879081975494,0.01985236923205237,0.018569803712229004,0.01642842800277219,0.017858506421489995,0.021504923553723958,0.020223256332054265,0.018078396393489838,0.01572338478451999,0.014738819394574892,0.01867625509991589,0.019749793498368896,0.01520989344204974,0.016197767228337642,0.02003047472793093,0.01537671371631567,0.5755509340886547,0.019476919428734765,0.017937341683112843,0.014614854970621446
cg14735227,0.02202231828919888,0.015810151297784125,0.02215604985942672,0.023844540392976732,0.01790802306779764,0.018818589985575375,0.023630936652315374,0.01921898849075293,0.015425353044472198,0.014886399371253144,0.021729886252677556,0.02068347554100512,0.013605189472799359,0.012584052661971878,0.016725637558307194,0.02155469810077204,0.018835328262340502,0.016488145421879933,0.02053727491084555,0.020010657951735088,0.018739868352713743,0.01794408906922235,0.01888711680136827,0.016008154580218318,0.01964298683375214,0.019967208335206845,0.6218786070973032,0.8272034281925074,0.09060539798317199,0.02236851018911572,0.02192248548641262,0.02116496019829728,0.4085979951306392,0.3840246697061738,0.01918561649413714,0.019614732867163417,0.02138627275929107,0.015917966780314027,0.02316835660732316,0.01726867094419247,0.3670537871694448,0.025284988044152155,0.02074787229642642,0.01854881992262256,0.7131630466216298,0.04935856488385283,0.020000054411588315,0.013608244291477485
cg07590632,0.03189971861017296,0.022295126080571753,0.02688622346544366,0.028204820440489695,0.028056942173020172,0.024833845563986955,0.026542206550203677,0.03657516163405948,0.02063704902898538,0.01741852741765396,0.02300573006880064,0.030893831068359738,0.017941298402243826,0.01727580545891138,0.027960990681962165,0.054742718482958516,0.022412811276176555,0.026366693420679578,0.028239555491230306,0.02396732502361467,0.027819896866747934,0.021957345967570315,0.02331932958476298,0.022243091868395466,0.019971240483936285,0.025960676809235517,0.6656790571367684,0.8099149928382444,0.10119674877951965,0.03133050690574334,0.028336063592043947,0.01995298499188881,0.31334576425342536,0.3665255972106028,0.02674553511035694,0.026181416652737627,0.023686591208932198,0.024855367823264633,0.027649899203184013,0.027703880777608023,0.3087613094825808,0.035886467380332535,0.020504461273224646,0.021813646032519635,0.6814351618529509,0.07224090529817126,0.025992021686032287,0.017336439798559342
cg07963760,0.12672324872735857,0.026383879927060223,0.2647506236755467,0.022762664256724102,0.023790460995870105,0.019709870212760126,0.022801155122473216,0.02409906993589077,0.013434091581810215,0.014381500363682876,0.022316601539299503,0.020584189385064487,0.016780055936492594,0.01674639113168581,0.017969917263311482,0.015350886435689897,0.2903995085292749,0.01709793366624389,0.33743527623479613,0.015828769291333696,0.013331684774638145,0.016220208246699196,0.01972925138464865,0.017156745722877995,0.019654893679794613,0.01827207441406997,0.4636125098306571,0.28532890772305275,0.022135414032762882,0.0193624866023542,0.11837157592855249,0.020910501013640375,0.015183882256475732,0.01731857225027068,0.020850420027707886,0.020641483627191565,0.015428981614326312,0.01464438123851724,0.02223979559506692,0.020434007700698906,0.01794546490634012,0.01498892131040912,0.019118726227417546,0.022755811716180897,0.02285169586092256,0.022568420266651654,0.02143630318135518,0.01891028880268109
cg06455606,0.0230851271943481,0.023087222428501794,0.02357002682860606,0.019893015778384374,0.02264537091012044,0.021875965304727928,0.6000054078901248,0.06647465176820481,0.03187942273507035,0.01691284071656901,0.018440053414291446,0.01973551644489807,0.18496698023564562,0.17104078707857595,0.021114048308259668,0.01784440449951572,0.6142210835545429,0.540647293486009,0.3448963870127551,0.019162495623283947,0.4066191871063002,0.3073879359935197,0.017299950888322736,0.016955507919040224,0.01863766798701766,0.019207333001461168,0.6691861425619445,0.7424301271512064,0.018263507316444008,0.01919881981146547,0.019250213981878938,0.017309149740277054,0.014946802822473005,0.01690465594168726,0.01780880059479327,0.018771121944223798,0.01744908414810669,0.017849392461511245,0.018924867863735272,0.018027206915190212,0.015128339552768162,0.016112855031376837,0.07579093080564626,0.015891896899083987,0.01893934918407307,0.01731177385155395,0.017894097889144,0.011611985366584126
cg08080475,0.024115560068192522,0.0176326043272275,0.018836282222110676,0.02002793336602537,0.016882340936822674,0.018141391243683976,0.017879716953547918,0.018524074232003942,0.014693204703845131,0.013755210444386426,0.019670963011644425,0.022226789892111173,0.01361139005721744,0.016017521119220297,0.01847361295805475,0.07714155930808929,0.45690566337359945,0.47891722013520455,0.48043476859736944,0.13367464817120567,0.016695202506412713,0.015938631477847295,0.018998974099605038,0.016333687444177163,0.017368212701012818,0.016854925561098123,0.4718677533036438,0.5460978082232852,0.07182800455145563,0.016040563117151286,0.019905496036957,0.015463561944244978,0.011623952969099882,0.019871351994711187,0.02072344784322127,0.019523101074259714,0.016838863479886872,0.015971385125204858,0.01721600535806017,0.017976146732404913,0.015250133532062941,0.014702262587074778,0.3513403209776472,0.02779664992455129,0.1477522446131031,0.020281471059339383,0.016396599785053926,0.012403372151180475
cg11775731,0.019011629546595226,0.01817275657546744,0.01795881169838029,0.016260793080767284,0.10010674751095902,0.03140138829428299,0.01612955180791462,0.018414847240800964,0.010706088858088906,0.009579172783485159,0.01612590767223361,0.016166261384528667,0.012195053283600946,0.011003299866390683,0.018513587612054697,0.18980461335719076,0.01535509561566425,0.01346545494704879,0.017837774102188602,0.014477157339707539,0.01549711583326028,0.01643675847353997,0.015173169765545029,0.01568279683612041,0.5720146611250856,0.028312351852794716,0.555365784806608,0.25674049079784206,0.01294544919611342,0.014563431937021186,0.0168070038377502,0.012691386807300581,0.010985916899090738,0.015038513784589872,0.5923646449293185,0.1196107342224593,0.017009604586113523,0.014491373129050557,0.01395485372501249,0.01567399945060033,0.017425555290917,0.014127662319686977,0.015950674894496197,0.014582455973855869,0.15605339615727906,0.01583470950450699,0.01696763592500374,0.01354694281164396
cg24887416,0.018012789278192276,0.01823458719939786,0.018758253126657503,0.015950768306560042,0.01783913051315596,0.016972185338328435,0.01482845414430004,0.016318225747853972,0.033377613741563825,0.012878697187500036,0.017869185248826566,0.017501837263540394,0.013652484726050218,0.01254457078751597,0.023235225438001363,0.05096472509106602,0.5056517062814063,0.01965863591173961,0.08852297764597285,0.015900723499673603,0.012665563572951384,0.011163571084182328,0.014001878472271256,0.01328335178180951,0.01772993101115815,0.017588962797864375,0.4356612602780296,0.08579798391066813,0.015580390797673257,0.01414825404150828,0.01334002697879761,0.01263196419413987,0.012542531069598524,0.01376381483407562,0.3293717968858152,0.05147876818485841,0.014668207309977229,0.012174513370263488,0.015522623266491628,0.016416973727913963,0.016039472823230295,0.013721861503394009,0.016862144274903165,0.01667488416766106,0.017415762334274016,0.018016507641561454,0.2602114220639244,0.015627873858372082
cg02668581,0.029575772622010655,0.025812214715367376,0.02696078465883771,0.03330295261183339,0.026209534380634867,0.0298595251227913,0.027017968230255145,0.029413641765531014,0.021521747423426302,0.023270758684329068,0.028557853539537624,0.0209146276739647,0.021818668186735148,0.01718392742647858,0.03142711734543366,0.026574128916896454,0.0188074295646999,0.03456175340346753,0.02502959841999331,0.033886512605388705,0.026075314859576062,0.025493653060885586,0.028577591966344344,0.023636024494673967,0.030144692419170747,0.02999722729783996,0.7605942093862897,0.6094427632591823,0.5398317056504388,0.4983959504560146,0.32765718651602266,0.02793619766731343,0.018788397131847136,0.10630491704723961,0.02947173047017059,0.0244342537936392,0.024317157363632606,0.025240800917380082,0.026813100774639626,0.025133679260893018,0.03952898296554374,0.033248468814283096,0.6335595546142999,0.2871314975567577,0.5772883722165536,0.45792786822419007,0.030804354706601852,0.025865312154012898
cg07296147,0.023021367313880024,0.02280399901780319,0.024364602145676702,0.01961800690739013,0.021776360324023386,0.021479567424502233,0.022568375945562276,0.02625875986297363,0.019902072701568702,0.016225364721069703,0.022272393746449976,0.021915935166850444,0.018061649290972658,0.01774040884040564,0.4452722477944302,0.3213388362885113,0.01936479479168391,0.015827487303871006,0.023019597751591937,0.02299206193375899,0.01821833790462496,0.021933726251493844,0.016967026782508544,0.019841905529042466,0.017934048054599788,0.020511693809446875,0.7171615657201171,0.922238227557077,0.8510315488345236,0.3355017896339571,0.5796555338990321,0.22106098873418445,0.5743544568217229,0.5043759176038555,0.5571947426451455,0.02463118487134934,0.018665490549589853,0.01967834768665348,0.03331331717544213,0.024675753397794067,0.019803811900310418,0.019444472007674372,0.3846301879101927,0.04150324132298643,0.3806514289596774,0.06783276252452375,0.03457430276201028,0.019133989683044753
cg07279858,0.02728262537814524,0.025514166365293266,0.02125615343079931,0.027681273544851726,0.0217429402698188,0.024541265660522737,0.021848404953843315,0.0234115968763009,0.01871095533577899,0.01590755101048246,0.026218441483170395,0.024533781330743312,0.023590037105419792,0.016279580283148493,0.5092621435233272,0.25842209835674235,0.022511288777696363,0.022686496905905438,0.021799781698743494,0.02165510107541265,0.02089351833409535,0.024879607545961975,0.0211082559516251,0.020141852917845798,0.02874660497623942,0.023964429038379403,0.80458438980849,0.9346119366065323,0.7364087419388748,0.4508942636407295,0.4744733092162311,0.1434555067188982,0.5113594196688098,0.446748387586576,0.41862400854917126,0.025647318704422935,0.017733247500750185,0.01987302476372511,0.02788482055472618,0.024784971812503744,0.02384865376196812,0.01936966718155476,0.5963277418790319,0.0588807464034755,0.5366376126418871,0.056650773652825,0.034228585816280264,0.021030727206740957
cg15201400,0.02188934227458838,0.016325062487090845,0.020065067506781577,0.020502144166941016,0.017859161853291002,0.018138711097400683,0.018355246235745692,0.018881473083008474,0.016584228762577938,0.014507839726179618,0.01871610832006969,0.02053247008882633,0.015973542553569572,0.015058148807254321,0.39604711679822724,0.21750021655952595,0.019211204529682495,0.01419851425378838,0.017990155206319827,0.01906754233757547,0.01631460822772112,0.01665236563498445,0.01654915442462739,0.01687578495679281,0.020512566697570348,0.020011925047459345,0.8204258175743095,0.8872736812659763,0.703681650774001,0.2981702021886727,0.3084068962604308,0.1591710093866689,0.5212817833932945,0.43989014513834374,0.429543681150565,0.02161086057010252,0.016899348112686112,0.01798355774135287,0.025434513766195814,0.02153828764186676,0.015642941579023264,0.014935672462898755,0.5805690168265218,0.0680386391894164,0.5086965218703307,0.04754021305092757,0.02808273217471804,0.018539707385282617
cg02932840,0.018933921099681186,0.017450146682067447,0.015964798001825344,0.014835060077718402,0.01775817254376678,0.017027165875777087,0.019515093583875664,0.020597603504677434,0.01498809586588997,0.012112643234759501,0.018829308300254498,0.01767285310508903,0.08707652529702012,0.017462814763732543,0.017869659250513873,0.01456714468337153,0.17870625875772622,0.012451341885794324,0.01896584176670088,0.01668015285794604,0.018485543475943316,0.014302498334832178,0.015596260689409534,0.01388054589894085,0.020910714210750667,0.016284490246912264,0.7708964712572153,0.4168309387790034,0.5202724790505104,0.17544731052983667,0.018234928161582974,0.017261525149443277,0.0200986860193718,0.01761103688235525,0.018222901289924646,0.017505333548804167,0.012874534206728528,0.012980399319080672,0.020144006992067656,0.016742653108101663,0.01641144190735129,0.014527187502654566,0.019723728109459354,0.01813868286490344,0.01908563218848251,0.02058013937651027,0.016972911363375087,0.00995898887539393
cg07814338,0.024581782202309315,0.026013560578793837,0.028298170454969185,0.025252153404425992,0.024448427489036105,0.02788295227262755,0.02633499185082089,0.02597463773551991,0.018978204397955938,0.019796571717884816,0.02640823083847241,0.023075339710774977,0.020516717358408914,0.01914506621047397,0.02062220954292406,0.01887023226761129,0.022456983926707957,0.0171605613011532,0.021980575598109314,0.020457285429264584,0.022515245279512295,0.02097855868233137,0.021409386323183052,0.01991906837365954,0.023830301336022923,0.025974158173182976,0.8086416503757028,0.4671083973771661,0.5271664986458959,0.04072801268320751,0.028473022100373682,0.02415345138874766,0.3636110613876574,0.03714668766587274,0.020568415482491165,0.02211423848276829,0.021121186668504256,0.019305693742684996,0.025298062366968247,0.02332565592410706,0.018980349009565068,0.018870039920142332,0.02501713952927194,0.02671740168832001,0.027031427295538146,0.026811628649359213,0.02291632689482522,0.020406249294506424
cg26360121,0.028107527894018138,0.021144411568233785,0.02566752916524196,0.02340497520788186,0.0250225272301848,0.02740496224030791,0.023426412559026957,0.021465995356871173,0.01384275429665088,0.03641462333581743,0.029601391296483315,0.022690250457472395,0.017819915486380362,0.015823203355025572,0.02050718418975493,0.029770368322691518,0.02356932436241204,0.02071236437503145,0.023768282848056266,0.0202539863537151,0.02667338709184977,0.028776102151915076,0.02296483001622127,0.018347624806275737,0.025798067711343037,0.022416146983273665,0.7747575868353709,0.5670894271118994,0.530259311547871,0.1637203292979318,0.02490826734803037,0.02200893947797893,0.37689344063479535,0.26473450058007786,0.026133380672174782,0.02432851384663796,0.02244635467654495,0.02162702056794648,0.026200177891769476,0.020913149613001534,0.02239539505724271,0.022810233268993514,0.029093627075087333,0.022306414164932297,0.025995806910980433,0.02709526271805204,0.0227052346614355,0.017204251091877548
cg19979946,0.032144987850198065,0.027551695879801445,0.0271472862498022,0.02581615585223509,0.023621180782506333,0.021294026635573324,0.02515969171858709,0.02566539008971239,0.0182538220324644,0.016138840197002194,0.02634967628232786,0.028746206271614595,0.017488950062964834,0.017046235580948168,0.02431253841127044,0.0451912237763075,0.02401952603662882,0.025947355675199596,0.02623032929463676,0.025370390554402215,0.027927896259602226,0.02681738223358223,0.02674450696691117,0.025804934982232387,0.02332503103812265,0.025423498488826822,0.6883607005229204,0.4633279962448504,0.8289498324015995,0.22229413634527798,0.05626050862249563,0.029775404684054683,0.8705940258630378,0.10676222988418244,0.027406816447639575,0.031085916689705086,0.026238154663249514,0.019963737408660386,0.028055470725314963,0.03406563645000245,0.025061214739820325,0.020387752972425437,0.023129301232216324,0.032029584608722815,0.09790527139233954,0.0286873427253038,0.035988138950402135,0.0354832207338045
