,GSM4849777,GSM4849805,GSM4849772,GSM4849800,GSM4849784,GSM4849812,GSM4849783,GSM4849811,GSM4849775,GSM4849779,GSM4849781,GSM4849809,GSM4849786,GSM4849807,GSM4849810,GSM4849814,GSM4849782,GSM4849803,GSM4849778,GSM4849806,GSM4849776,GSM4849804,GSM4849773,GSM4849801,GSM4849785,GSM4849813,GSM4849780,GSM4849808,GSM4849774,GSM4849802
cg00310855,0.18836669944486267,0.22382666474920682,0.04104876105274249,0.03315115071218574,0.5143228594106687,0.04022158578700398,0.026830807854010177,0.031622787416389776,0.032479520699738064,0.028262019826623002,0.025349874584455624,0.02205483664735205,0.026285718508396793,0.025731055985891465,0.027248421387587665,0.03486785823872093,0.033066844069696566,0.0328526639830979,0.028518264822182362,0.023450767413449675,0.030125608507782883,0.02845520917289236,0.03760016024868117,0.03227088662474557,0.02882641220837148,0.026808067921336935,0.027642674456862113,0.02523494507382713,0.029403099999648637,0.026848998335452953
cg16630989,0.07419346922567359,0.09680251207847779,0.017886074464904006,0.01564757964588965,0.2297233339408834,0.014950335079288593,0.011829042217924132,0.017940138361626428,0.01686874361549132,0.01476275878784501,0.017013719080025462,0.015663897091232927,0.015117510497578734,0.015027850494591738,0.01503998001798836,0.016512957890733704,0.01712058967537328,0.01572825900294516,0.014457162308083514,0.013406389368816034,0.01495741296102564,0.014452199067639365,0.013995855129431264,0.014842608667300548,0.013322060158984904,0.01741505718225859,0.010897177840977454,0.01272149191526186,0.012056094287158108,0.013429293890645747
cg14430111,0.09187804985732331,0.06531096259021407,0.017324580906681555,0.018112663787603872,0.311660697719919,0.017440064615077213,0.015502219187803822,0.018711769510781424,0.017594408609503988,0.016663211603301156,0.015910293901428903,0.012270991887776438,0.01850436326736622,0.014137143911164787,0.015643633298432255,0.01908415507270903,0.01943804349964893,0.0204073886411631,0.015053512363504502,0.01798464653742837,0.019534159886281044,0.01789387129887475,0.01631775115415417,0.021452144107293063,0.016755770596549376,0.015893707246368443,0.015158618144129452,0.014985272926783824,0.015907054410497935,0.016230872555574264
cg15543281,0.18824037392601561,0.48335222704147274,0.0224789698416741,0.020095127860288192,0.9647419002834028,0.01445097703197099,0.029360800997464954,0.02013735114115682,0.026092792381378856,0.02035169428476044,0.019901679477541893,0.014994922221858128,0.020720479348951146,0.01550738845434856,0.01597086913682595,0.020648698821649412,0.020067457487750615,0.023777909335953994,0.019874358441719014,0.01868440555396815,0.020684775130883782,0.0259068906997931,0.02813912070662789,0.02218594482275015,0.018664738221458706,0.02150802383622771,0.01887331376329042,0.019999875109412764,0.018536278385674038,0.02081527149240546
cg04089426,0.1423129689601565,0.46375087685097965,0.014989378858429174,0.012387385349394299,0.9046197978418975,0.0160152251819421,0.014331261936511849,0.013314502542109322,0.014892603162368425,0.012338223623451028,0.011950184918812237,0.009970427904717522,0.011068723634308076,0.011554519982031391,0.010801896809938405,0.010062088218889521,0.011694919005640146,0.013940196690556864,0.010448599140456379,0.010605807459489068,0.012736459107816893,0.012882331026289936,0.011704283003699767,0.012595614247099244,0.012013569997468441,0.010226439790733422,0.011786720615330861,0.010706956778590092,0.011046873204622361,0.010939599060187807
cg27373972,0.11363232697775304,0.3916793287064596,0.027048196381642894,0.02329314225267191,0.9506551281019091,0.01722133454962544,0.01724365795668356,0.019498851716197488,0.024716103589298304,0.01943802809581574,0.02281834807546827,0.016162249547943517,0.019728125249767334,0.018014868236128755,0.01627415336255408,0.02169822357683207,0.018718924284691907,0.024464934754390367,0.01858444825147483,0.021013419335650707,0.026487873987958932,0.023431708492837374,0.02413710806196616,0.02377150270690689,0.022664910719952223,0.017821868161713137,0.021577571552906648,0.01774864798657362,0.019010246325042415,0.01639782914357981
cg11802864,0.03991802719792711,0.4000493432411674,0.023316791369214687,0.02339679593639174,0.9400792666693971,0.018551781607055517,0.02158012442799912,0.02241350406398293,0.027909171721913338,0.027242749649568077,0.02336637476862772,0.01475978197462039,0.022212811772179094,0.021104413432676047,0.015113404030242228,0.02681491383981642,0.025643699075367028,0.02690713059783506,0.021654879783207244,0.020470955648303184,0.029027892383091225,0.030529062856814837,0.02304388055367104,0.02829797930847521,0.023574356129048908,0.024881974989555907,0.02409260858145199,0.024965915268300744,0.020469956285563223,0.021105464150253547
cg26014952,0.03864276685592402,0.022299760745568744,0.041049362151435405,0.041378446497855034,0.08254369681323083,0.025049128978095626,0.04526133574231825,0.027712932279517856,0.035852328947725644,0.044946132684244654,0.035344275704520485,0.027271475789629143,0.03303307302579524,0.037286325425421034,0.03204933578295693,0.03492551625749036,0.06872619649881764,0.04556970965917855,0.039324776138697184,0.025096043186079553,0.04109801312967412,0.0395778606005348,0.029611491543018037,0.03731226494174905,0.02634156245389975,0.02564849643892136,0.0347800739328706,0.039093232402134456,0.0338504914426459,0.049207927303364686
cg12938135,0.022049255804895085,0.021751084482049505,0.05360751527606581,0.028032439145689945,0.09560477017545944,0.02394643807291631,0.035055550952245045,0.030871496046184117,0.06664405497037497,0.022392702020491262,0.035211224629592815,0.0364916227621207,0.030046340014998035,0.026734742415042312,0.0186756478302101,0.027977204804811393,0.02821835788249048,0.03369489041193257,0.03992955056008377,0.03621071068756017,0.03096610241783467,0.037394287680156464,0.03588923086720611,0.02548985921069066,0.02513918212710269,0.030366159224679615,0.029978548591111494,0.034946871711880614,0.026835555649457863,0.024728968010210642
cg17034030,0.03497821352640236,0.04062693314315187,0.051693556241873787,0.03976547977055526,0.08131114134082634,0.028061772603976933,0.03375571052665218,0.04291965903161428,0.041422486209048544,0.04572474547383288,0.03874539526233823,0.03297248620673097,0.0553355614985735,0.030379337382247622,0.03050767764537134,0.04786045021489937,0.03818468391934159,0.04744412483043336,0.04739997142735193,0.03373790301868851,0.05072482837104196,0.046818708487928504,0.042233670443297726,0.04313521035083317,0.032632023087683856,0.03178061611672524,0.03144553407136709,0.03199736243486135,0.0409724729630921,0.04276221063131364
cg11482422,0.01696276943393932,0.02446350294517684,0.02102183379856889,0.024945077856836716,0.08382594319659194,0.04124034457680927,0.040793466072436134,0.04383533629661277,0.02547994163336747,0.024366462818392852,0.021878559918217255,0.01844926993066281,0.06635689423787378,0.02090207458092743,0.032019844161168556,0.03601386636155123,0.024321200377998245,0.030843118493140573,0.020953236891467063,0.022837887934207362,0.02526839403781583,0.025040997625997204,0.029233223457610938,0.02458861797024477,0.026494223566494047,0.02081762013205777,0.019168806474619243,0.023314296822347164,0.01795320322300736,0.03724612711643221
cg07481320,0.0172845773799607,0.012228353918047517,0.012639625302752687,0.012369025271470576,0.9281155644141008,0.12762893989812074,0.017208648215617024,0.013684977052246205,0.01449950423854444,0.012522834597104253,0.013316284014123663,0.010868096736863503,0.015377496014606373,0.012590982478147826,0.010985372897337205,0.023296132531369272,0.01277903757247236,0.013289521337472542,0.012731565894028378,0.01073117069161275,0.012845724767211006,0.012644162063394995,0.26985826792003687,0.47025210952497265,0.01858853603106076,0.0260945252195559,0.011691142008193618,0.010831137153701284,0.010881513351840625,0.012031449455751964
cg24520538,0.016214573754513482,0.017472252325482992,0.018089170528490777,0.01772475701078806,0.905766115033858,0.024244096082023093,0.01438943587090363,0.017553629468502183,0.01859719090581588,0.014444602133807664,0.016204889069131524,0.012508976855294344,0.016042420684146474,0.011800992991851465,0.01403729201735437,0.016125979560606876,0.01923657917642985,0.017190571607242616,0.012807802271659563,0.014094806595123306,0.02114458586609337,0.021567129698805695,0.1091515485951614,0.2748577374795473,0.02077376814262426,0.013318231267824627,0.015077750397846458,0.013543179998741117,0.01628901473980828,0.01521016360747892
cg07167423,0.015971536272358203,0.015267810871334192,0.015518039725313723,0.016072627645672258,0.9559494846606075,0.3416548875379881,0.019435279315036948,0.020214821620891943,0.015739539860519094,0.017389714702711993,0.0164275200493603,0.012215189573592782,0.02151618865607867,0.014477480219822692,0.015232388231667662,0.018402114028147183,0.016936129608223622,0.01544179186550625,0.013370483085303211,0.013872167754594962,0.017618401882319754,0.015068906620761234,0.015730124953010953,0.01602121636215618,0.01706706571837792,0.012751137998280447,0.01653930710990175,0.011178000843207041,0.01534974124148676,0.016625509813531995
cg27359731,0.03034179148388362,0.023092423421061707,0.032371305882634926,0.023375780878447352,0.5752461233156435,0.0217685629539466,0.02044560482424403,0.022228873456305115,0.03045287620955888,0.0269859660772542,0.025398924513937896,0.016636167929651006,0.0303892483539251,0.01888003314856866,0.02206629248614761,0.022170771337039402,0.028497205829756175,0.02980709257725188,0.019457299182586357,0.02697000150193834,0.027286966710285666,0.024550530808528235,0.026603489560650898,0.025620093483771405,0.10684425810042163,0.15531497615842482,0.026404842505638647,0.02537740818879567,0.024539065047299496,0.024043284928107162
cg23057051,0.02157997094194004,0.02802084243822616,0.02131262590548912,0.01955301051918795,0.504237517410118,0.031231606593672624,0.10879015609646546,0.11995173302550312,0.022406577489889182,0.02417695764982866,0.0215020602834709,0.018313813998644405,0.03254784758386863,0.029401696993014582,0.024365605122288293,0.024322811976116267,0.019177799948450838,0.021820391820714033,0.020830432356873294,0.02234700038022612,0.019157278901023592,0.022353140864396583,0.03045300530351519,0.022120842249406032,0.023768443020141288,0.01986150633604052,0.020277029231295388,0.020036498807826594,0.017628293717098203,0.0221210019277749
cg08714407,0.020018755694277482,0.01970478851374137,0.023524066243708182,0.024107392060988924,0.9489656316968113,0.12302611275145293,0.022748141839237467,0.020837916618379443,0.024420460879603118,0.020764119173440707,0.019122397980188385,0.014923543051282217,0.024675984861683334,0.020363921076614524,0.01848771559045001,0.017409176103218515,0.02185725060366149,0.028277110358966243,0.016412393332616772,0.018052749417176432,0.024919383138453252,0.024368433518793843,0.022454390651561046,0.018189004946806052,0.02206208507278286,0.020662733345301203,0.018449315651283556,0.016387741810768568,0.01885679688896999,0.01943323812984415
cg24685006,0.016777350739918633,0.015347778368965862,0.019796402756486243,0.01934571378646416,0.9450260515487544,0.17419201636922294,0.011417137036020458,0.01984739042210911,0.018566675058190457,0.0162255167169805,0.014545259098645244,0.012255179603638006,0.01871126951217525,0.01340099737449609,0.013484555246327558,0.013437613569190392,0.019120372606307875,0.019684756807187304,0.01518606011110594,0.015688796735323102,0.020077475739380513,0.018460647236100955,0.01605763077774813,0.016400494438389406,0.019006813911440747,0.014756964696888974,0.015306837508617053,0.014260902373175415,0.014619868878433024,0.014878888573162781
cg12495503,0.021404889460858674,0.018889735849606615,0.025003760649833236,0.01879409188521457,0.41352587442249406,0.019740096161727963,0.020696518539498453,0.03498983676616708,0.022014999335852055,0.01414672925676411,0.024795715870424968,0.024486713717495785,0.030252116872634082,0.031233388544749913,0.03250494736864743,0.020003317106914064,0.05843707016620618,0.023176812181349975,0.022548239019825063,0.027061708704568265,0.020456337018091172,0.03160271439078977,0.03252760599467272,0.024286412369442654,0.02083175756402825,0.027876141481449377,0.026374985530301435,0.02658946627691103,0.020971721213471812,0.02352152716570557
cg10962336,0.022505118744849534,0.02709311798325397,0.0300669396134092,0.02679128523409484,0.38568155076895266,0.02422901744632465,0.030752116759689092,0.02616555660480185,0.019806656714715865,0.02791241669665613,0.028319556738652465,0.0238991714925502,0.05942212913994541,0.02605943606674251,0.0212406208870405,0.02474065840344639,0.02342584652175637,0.027532884398077658,0.021192822590474003,0.020427267618831877,0.020976491134377013,0.02652529048896508,0.027522524937963335,0.029417388459208937,0.02162335687958278,0.01992702120873991,0.02627303935406215,0.023897130260650875,0.027694074604191998,0.021613511881583093
cg01888767,0.020019273995594833,0.018981881002591336,0.027310330840779152,0.031338076129343945,0.9681367405913608,0.026738411173388824,0.02721952800746465,0.025499068670816482,0.03094794613017987,0.02910195627152466,0.023178264379562292,0.02184029184484091,0.023253612992979848,0.018328582885261395,0.019941826075957063,0.024600029074004156,0.02712744810011833,0.027803338177902842,0.03223968742871434,0.02584988846471095,0.030695050293820744,0.02910524215047154,0.023181152790776705,0.027587669056405424,0.02864902285212057,0.0198610132750989,0.024135292224856757,0.024005824631029696,0.039760175064231865,0.022587339939638035
cg02003041,0.02096963064072039,0.023600521680811986,0.035934722593459756,0.02806113713511792,0.9680203505850491,0.03165201115153269,0.022455197651503844,0.023316445163833494,0.03243892522116967,0.03414722067875633,0.027682953064836414,0.020954090078849488,0.0296732845283116,0.024050869500204807,0.02358358989616815,0.027075703139509855,0.034085611130203156,0.02683229280272093,0.024493849515424052,0.020434389237789684,0.03093739852948766,0.03089361828452711,0.02184167167593965,0.020235100877628465,0.018184281706819815,0.024231753770704457,0.02812774659548511,0.025489724894894972,0.024919015279782117,0.023589419855021183
cg19091756,0.024003842270910007,0.02837508894330587,0.02858867708274174,0.02576112526244145,0.9496437064590076,0.019992852885301202,0.02615665901778965,0.024344554134564652,0.027302756459858742,0.033896002158784175,0.02185461730801717,0.020451176619194805,0.025071279960600493,0.023934074437104665,0.01673693876060121,0.027662959098633196,0.022956386296575593,0.033282914651492544,0.021286978304148867,0.028828209011455296,0.026538704671474272,0.025936019470640326,0.028027576405374448,0.023653158208718595,0.02275976863504682,0.026321142027512835,0.024648756569039403,0.021913823105991763,0.018235610680858272,0.021570185964738094
cg15889838,0.01674647907279518,0.018040557738095032,0.016157094295423047,0.016013901295890812,0.9581184562332509,0.01570213577273913,0.017516180515033418,0.01819185270271347,0.026831677781545063,0.016896108363621525,0.017759789423864004,0.012373009088747462,0.016517592228516547,0.01502605673448737,0.015687040673801715,0.015415435196908918,0.017373103947605443,0.018578334408028425,0.015966746155001398,0.01314134495760415,0.01770883731085121,0.01796898335404898,0.01979459530028846,0.020965566759877156,0.016743552156221076,0.014434965086220672,0.01679468350166398,0.012615283012142047,0.015173051117059203,0.015317325200934255
cg03861593,0.015545628013732273,0.01468349922724679,0.018456717644815365,0.016868263287153483,0.976915521369324,0.012177566486172652,0.016105747579209507,0.015766820085131094,0.018600286890471766,0.017446445456936466,0.014221008242875496,0.011718279126268093,0.017141104961495717,0.012744534668426462,0.013950905726314949,0.014231543094316812,0.017113378929668927,0.01803386872916038,0.015940213047445004,0.013768280237206623,0.017443495984501275,0.01852603895915312,0.015850554481441695,0.017218161871858588,0.01639213255430041,0.01584056713920868,0.016422745866610456,0.01622654078679452,0.015862175850753755,0.016435356780635974
cg17716617,0.018057323144540022,0.014789535490270693,0.017400557523235004,0.015082441968400468,0.9506431088108711,0.017177492973187755,0.01627773042939738,0.01617521441050117,0.01914246610252005,0.01626524239448146,0.01704676936215977,0.015067095263683761,0.017902533671964392,0.013671142058671117,0.015590176371808108,0.013487812780989195,0.01848861317807161,0.01649372265492668,0.018528704231961873,0.012732335499443874,0.015536132134257205,0.019744006635374612,0.01690601786529324,0.01498602217611462,0.015778502915892643,0.015046569812363774,0.018225086491954645,0.013665577726309492,0.015711598540966328,0.013400875888363877
cg11037064,0.013122838158105618,0.01259957361295738,0.014302246982408727,0.010467002232497802,0.24673242089431172,0.011461334522365271,0.012114644535024125,0.012310596373002167,0.012584678881036301,0.011653882573764703,0.01107000767137436,0.01123496913272124,0.014387236723366024,0.010592945732780199,0.012037518714183048,0.012092318633078771,0.013554913127349726,0.01421647666913564,0.1308064829440705,0.22449634634122909,0.013288205831685086,0.013939014340613167,0.012795534489413257,0.014283913638650331,0.009697014484616807,0.01140967341835747,0.012637411397295845,0.011626833051124785,0.012164440524419451,0.01397372087781589
cg21249376,0.011345982310947496,0.010674464322911041,0.011755134046757454,0.01367157060717212,0.016769187066783122,0.018591471077139956,0.010760762092383589,0.01063544656567925,0.013494747393197747,0.01234057564919477,0.012118239634839404,0.009610350882429482,0.013912796349547608,0.011507687462558938,0.010663823056452615,0.009872131869504983,0.011234583943594246,0.011933362505546274,0.2990122330472556,0.34683831522213493,0.011337633066234993,0.011003239486030183,0.012537953181003978,0.009800729830783495,0.011120115719924304,0.01026558990112431,0.010518294060789458,0.009354525956423887,0.010803741234316011,0.010401125965036184
cg22286978,0.017928692711929303,0.01704375670995205,0.01967149021981073,0.020394227946112942,0.02184906512385636,0.013058095419323502,0.016896536062840556,0.01955225122069197,0.020699749627033793,0.015354856578786172,0.016294800229882552,0.013404016277372987,0.016471524308635885,0.013524500390439924,0.015435378270322172,0.019396854843062174,0.018225031354013155,0.019699308708147865,0.09411008207949233,0.0900099817843107,0.01733198647152569,0.018257599819751752,0.019534274213883842,0.01604603968371759,0.018414283712277598,0.01611029024482087,0.016042112569685046,0.016763071378195736,0.015287215193566996,0.0169918320739791
cg22083815,0.011764552775320304,0.010367435200260029,0.015152179401989279,0.010501264530370143,0.011689210762286652,0.010238251575350419,0.010550881952457142,0.00989594294801495,0.011957349793088717,0.01126737358103945,0.010604465097035214,0.009851999020865233,0.010725704900558243,0.009516683290101313,0.010256082416207233,0.01017731361444549,0.013419036928272262,0.011037595760699473,0.14141033551985502,0.12755289322297578,0.01067878544946144,0.011632555344779362,0.01177006796983663,0.009814183266712566,0.010362561793539376,0.010572388650249025,0.01228370717984824,0.010354497877282027,0.00905569460001205,0.011929073019230099
cg12937378,0.018637400068478097,0.01612899651877779,0.02117624146193797,0.012842441297699975,0.01858322420150952,0.019721621908626825,0.022144199390737408,0.01777578524278718,0.022772835867557174,0.01858523847151108,0.017098302392133755,0.017488534444494205,0.017720201891867658,0.01635066827021455,0.017792293096577105,0.018839186284727673,0.018202212350452298,0.021586256394087098,0.3633864995954518,0.29729147068047423,0.016986299038552873,0.016831097473558567,0.018804880618071635,0.017100137882301157,0.01819320097838257,0.016333088643535276,0.015458304627125772,0.019833947137297768,0.018032103138880567,0.016075690152902895
cg00747362,0.011084233611979038,0.011549424705525549,0.013463172261543806,0.01274823677221359,0.024435762671101195,0.010669034420763097,0.011480724582668451,0.011023164692404134,0.01997971990452327,0.011171798630979165,0.014120776651468783,0.01042958506186484,0.012428690759143029,0.011442044877665617,0.012638834611892469,0.01037695013021716,0.013480332619697367,0.012959120175300494,0.2452403252165082,0.19060671526224857,0.015229591438433252,0.013228308867142963,0.012365346979252876,0.011833382821240338,0.010206979473338589,0.011034885510351559,0.013393307833860833,0.010041983445227397,0.011877654722897653,0.009997831523577841
cg04306050,0.01803898043773407,0.011370504299073594,0.01492348860078763,0.014698323189789222,0.014355111850323916,0.06386331230380152,0.01079553483506839,0.015222691704174474,0.0196072834644992,0.015424636013134577,0.011991781832270176,0.011529859641957876,0.013388381273244663,0.012057754631232114,0.012144798224967545,0.013695546889488246,0.013837093755553876,0.0177850005566283,0.10453960291035289,0.02123247047815116,0.015817405877655177,0.013334529989360386,0.015232331911682022,0.013155647013301538,0.014786740112993151,0.013336975710006272,0.011994665774146714,0.013715065468569126,0.011088360667177619,0.012534054462912373
cg15233203,0.012087764956135108,0.014968700683417217,0.018895000105847316,0.013072895744052106,0.025346257853157972,0.010455606476963326,0.01421750444976582,0.014136968645118497,0.0183823913267263,0.010976727186780574,0.012215715609918189,0.010589182580429788,0.012915761982595053,0.013352944420011649,0.012567553371062992,0.012216624103733306,0.017913932462528207,0.01785909285013647,0.07549025252937744,0.026863817114290058,0.016682288958819822,0.013509285415034596,0.014065909531944762,0.012130472621745363,0.014579647875090342,0.01412422027305995,0.01081510254473678,0.013007952325514511,0.010779758774813124,0.010415027143508391
cg02452585,0.017364108451865694,0.0138588378129345,0.019757130915172113,0.015192287247698772,0.018184173635779337,0.016164959924087043,0.01726996954295766,0.014589167818649686,0.02010759840316527,0.01888623076700659,0.01497227475271153,0.014280697958929318,0.014835733076809307,0.01589887724656975,0.012719140367570537,0.016958287004521518,0.02484185305600325,0.0156946761367231,0.21740288551220477,0.12290473546347273,0.016191522874156004,0.018126770179669384,0.021225862886967064,0.02341102144597086,0.016556949330142873,0.015808480209367544,0.01885196452014016,0.016162835328424496,0.015427567551542346,0.013638746119398124
cg26972058,0.01220785220187901,0.011502930492013813,0.0132466935447454,0.013205193345731801,0.014246255621496739,0.010635534167980704,0.012003366464600847,0.013170092195692512,0.016389765070012077,0.012418899427899156,0.012155163886823549,0.010722848022031085,0.012753748290549607,0.010940971487877727,0.012156441720556332,0.013813679842777347,0.013765534788917068,0.012568045500844668,0.07864815992283783,0.032602379390584954,0.014839293783121226,0.014149367675675859,0.01612992213324055,0.012845938766460925,0.01448039816972517,0.01369650743594133,0.011516724465570814,0.011982159136842566,0.012300031374295816,0.013326900401609259
cg21069922,0.028364354515884455,0.027265770118487076,0.030851534049696948,0.030417452003605967,0.03248301993927727,0.025114314873887867,0.027752610309730044,0.037382261921342044,0.03403065840095954,0.02666658762781782,0.030316583481177523,0.029645551466107235,0.02675222791593055,0.02207798470275362,0.03089789957212082,0.02821359448707657,0.03277429691713042,0.033362910487662656,0.08937129636308379,0.023354542126693995,0.025276324284342327,0.028855781342259745,0.04089986061871303,0.03743691243037727,0.03816052086666516,0.03338744509918859,0.03500255135153761,0.023451441171344897,0.022892682938624204,0.02526722843337978
cg04936970,0.01831358892111466,0.02233351822945108,0.03193137354361393,0.02586434813636632,0.038084973651543994,0.02191744704935871,0.020497833281466694,0.05020321295321503,0.019550745002280767,0.025856345441755454,0.03727441494027834,0.01742808926032971,0.020046257354291656,0.019317521898336774,0.019432650680054283,0.015950464694748735,0.019506871423416294,0.02170155902227097,0.13491272392914488,0.04142740564836388,0.022596117002148176,0.020326555386127952,0.01997347587609477,0.017499385594504452,0.016873535114531317,0.021765622033397533,0.022131175489826526,0.020090555808468687,0.02365955626424533,0.017661345176268894
cg22417879,0.016323681373987643,0.022010267452342518,0.02564392186410963,0.020337960124869284,0.028356297416139015,0.02809420909578503,0.019320730022467064,0.032141796995052575,0.023960556863882498,0.021947545895292873,0.020628848283094327,0.021234246763461754,0.01806357906643657,0.016259399596145696,0.017420306754832394,0.018456950781108518,0.024346861827401273,0.01863439911635551,0.09806915925910267,0.019195038899387475,0.019655508383817282,0.03422379353759628,0.022929727776878614,0.022335426222848846,0.022782387305862687,0.017032822300062055,0.022405422939804638,0.027066551984241793,0.028765793404928568,0.01993671224124079
